ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T11:15:08.818+00:00,A_sell_B_buy,-13.0794,-18.9794,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.3865,0.1117,0.0000062500,0.0007000000,0.1,123.1
2026-09-04T11:15:08.818+00:00,B_sell_A_buy,12.2298,6.3298,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.3865,0.1117,0.0000062500,0.0007000000,0.1,123.1
2026-09-04T11:15:10.040+00:00,A_sell_B_buy,-13.0792,-18.9792,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2354,0.0602,0.0000062500,0.0007000000,0.1,374.9
2026-09-04T11:15:10.040+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2354,0.0602,0.0000062500,0.0007000000,0.1,374.9
2026-09-04T11:15:11.256+00:00,A_sell_B_buy,-13.0572,-18.9572,4469.8,4469.9,86.2021,11.1729,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,1217.1,0.1
2026-09-04T11:15:11.256+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,86.2021,11.1729,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,1217.1,0.1
2026-09-04T11:15:12.821+00:00,A_sell_B_buy,-12.8113,-18.7113,4469.8,4469.9,80.5328,12.9626,4475.17,4475.53,0.0441,0.0275,0.0000062500,0.0007000000,1101.4,0.1
2026-09-04T11:15:12.821+00:00,B_sell_A_buy,11.7829,5.8829,4469.8,4469.9,80.5328,12.9626,4475.17,4475.53,0.0441,0.0275,0.0000062500,0.0007000000,1101.4,0.1
2026-09-04T11:15:15.308+00:00,A_sell_B_buy,-12.5209,-18.4209,4469.8,4469.9,46.056,15.6502,4474.93,4475.4,0.0441,2.6889,0.0000062500,0.0007000000,0.1,316.8
2026-09-04T11:15:15.308+00:00,B_sell_A_buy,11.2465,5.3465,4469.8,4469.9,46.056,15.6502,4474.93,4475.4,0.0441,2.6889,0.0000062500,0.0007000000,0.1,316.8
2026-09-04T11:15:16.478+00:00,A_sell_B_buy,-12.1409,-18.0409,4469.8,4469.9,46.056,17.6502,4474.98,4475.23,0.3005,0.0676,0.0000062500,0.0007000000,0.1,248.5
2026-09-04T11:15:16.478+00:00,B_sell_A_buy,11.3584,5.4584,4469.8,4469.9,46.056,17.6502,4474.98,4475.23,0.3005,0.0676,0.0000062500,0.0007000000,0.1,248.5
2026-09-04T11:15:17.515+00:00,A_sell_B_buy,-12.1410,-18.0410,4469.8,4469.9,46.056,17.6502,4474.89,4475.23,3.2354,0.0676,0.0000062500,0.0007000000,1037.2,0.1
2026-09-04T11:15:17.515+00:00,B_sell_A_buy,11.1572,5.2572,4469.8,4469.9,46.056,17.6502,4474.89,4475.23,3.2354,0.0676,0.0000062500,0.0007000000,1037.2,0.1
2026-09-04T11:15:18.519+00:00,A_sell_B_buy,-12.1409,-18.0409,4469.8,4469.9,46.056,15.1515,4474.94,4475.23,0.2472,0.0676,0.0000062500,0.0007000000,279.4,0.1
2026-09-04T11:15:18.519+00:00,B_sell_A_buy,11.2689,5.3689,4469.8,4469.9,46.056,15.1515,4474.94,4475.23,0.2472,0.0676,0.0000062500,0.0007000000,279.4,0.1
2026-09-04T11:15:20.029+00:00,A_sell_B_buy,-12.1409,-18.0409,4469.8,4469.9,46.4288,13.1515,4474.94,4475.23,0.2472,0.0676,0.0000062500,0.0007000000,0.1,1510.8
2026-09-04T11:15:20.029+00:00,B_sell_A_buy,11.2689,5.3689,4469.8,4469.9,46.4288,13.1515,4474.94,4475.23,0.2472,0.0676,0.0000062500,0.0007000000,0.1,1510.8
2026-09-04T11:15:23.577+00:00,A_sell_B_buy,-12.1410,-18.0410,4469.8,4469.9,46.056,14.9278,4474.89,4475.23,3.2354,0.0676,0.0000062500,0.0007000000,400.8,0.1
2026-09-04T11:15:23.577+00:00,B_sell_A_buy,11.1572,5.2572,4469.8,4469.9,46.056,14.9278,4474.89,4475.23,3.2354,0.0676,0.0000062500,0.0007000000,400.8,0.1
2026-09-04T11:15:24.579+00:00,A_sell_B_buy,-12.0069,-17.9069,4469.8,4469.9,0.4206,23.3282,4474.79,4475.17,0.0441,0.0331,0.0000062500,0.0007000000,427.2,0.1
2026-09-04T11:15:24.579+00:00,B_sell_A_buy,10.9337,5.0337,4469.8,4469.9,0.4206,23.3282,4474.79,4475.17,0.0441,0.0331,0.0000062500,0.0007000000,427.2,0.1
2026-09-04T11:15:25.689+00:00,A_sell_B_buy,-11.7163,-17.6163,4469.8,4469.9,0.9206,23.3282,4474.81,4475.04,0.4378,0.0328,0.0000062500,0.0007000000,631.9,0.1
2026-09-04T11:15:25.689+00:00,B_sell_A_buy,10.9785,5.0785,4469.8,4469.9,0.9206,23.3282,4474.81,4475.04,0.4378,0.0328,0.0000062500,0.0007000000,631.9,0.1
2026-09-04T11:15:26.719+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3282,4475.01,4475.07,0.1159,0.0676,0.0000062500,0.0007000000,1005.9,0.1
2026-09-04T11:15:26.719+00:00,B_sell_A_buy,11.4255,5.5255,4469.8,4469.9,0.4206,23.3282,4475.01,4475.07,0.1159,0.0676,0.0000062500,0.0007000000,1005.9,0.1
2026-09-04T11:15:28.069+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,1.744,21.3282,4474.88,4475.07,3.2354,0.0676,0.0000062500,0.0007000000,523.9,0.1
2026-09-04T11:15:28.069+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,1.744,21.3282,4474.88,4475.07,3.2354,0.0676,0.0000062500,0.0007000000,523.9,0.1
2026-09-04T11:15:31.858+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1509.6,0.1
2026-09-04T11:15:31.858+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1509.6,0.1
2026-09-04T11:15:33.404+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1545.9
2026-09-04T11:15:33.404+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1545.9
2026-09-04T11:15:34.485+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1081.5,0.1
2026-09-04T11:15:34.485+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3282,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1081.5,0.1
2026-09-04T11:15:35.963+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1477.8
2026-09-04T11:15:35.963+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1477.8
2026-09-04T11:15:37.279+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.4206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1315.9,0.1
2026-09-04T11:15:37.279+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,1315.9,0.1
2026-09-04T11:15:38.346+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,0.9206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1067.5
2026-09-04T11:15:38.346+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.9206,23.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1067.5
2026-09-04T11:15:40.030+00:00,A_sell_B_buy,-11.7386,-17.6386,4469.8,4469.9,2.0506,23.3156,4474.88,4475.05,3.2354,0.0356,0.0000062500,0.0007000000,995.4,0.1
2026-09-04T11:15:40.030+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,2.0506,23.3156,4474.88,4475.05,3.2354,0.0356,0.0000062500,0.0007000000,995.4,0.1
2026-09-04T11:15:42.083+00:00,A_sell_B_buy,-11.6939,-17.5939,4469.8,4469.9,0.4206,23.3156,4474.88,4475.03,3.2354,0.0353,0.0000062500,0.0007000000,0.1,446.9
2026-09-04T11:15:42.083+00:00,B_sell_A_buy,11.1350,5.2350,4469.8,4469.9,0.4206,23.3156,4474.88,4475.03,3.2354,0.0353,0.0000062500,0.0007000000,0.1,446.9
2026-09-04T11:15:43.236+00:00,A_sell_B_buy,-11.7386,-17.6386,4469.8,4469.9,0.4206,23.3156,4474.88,4475.05,3.2354,0.0353,0.0000062500,0.0007000000,1152.1,0.1
2026-09-04T11:15:43.236+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3156,4474.88,4475.05,3.2354,0.0353,0.0000062500,0.0007000000,1152.1,0.1
2026-09-04T11:15:44.301+00:00,A_sell_B_buy,-11.7833,-17.6833,4469.8,4469.9,1.7406,21.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,547.9
2026-09-04T11:15:44.301+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,1.7406,21.3156,4474.88,4475.07,3.2354,0.0652,0.0000062500,0.0007000000,0.1,547.9
2026-09-04T11:15:45.303+00:00,A_sell_B_buy,-11.7610,-17.6610,4469.8,4469.9,1.7502,23.3156,4474.88,4475.06,3.2354,0.0353,0.0000062500,0.0007000000,4.1,0.1
2026-09-04T11:15:45.303+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,1.7502,23.3156,4474.88,4475.06,3.2354,0.0353,0.0000062500,0.0007000000,4.1,0.1
2026-09-04T11:15:47.875+00:00,A_sell_B_buy,-11.8728,-17.7728,4469.8,4469.9,0.4206,23.3156,4474.88,4475.11,3.2354,0.0339,0.0000062500,0.0007000000,1857.2,0.1
2026-09-04T11:15:47.875+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,0.4206,23.3156,4474.88,4475.11,3.2354,0.0339,0.0000062500,0.0007000000,1857.2,0.1
2026-09-04T11:15:49.396+00:00,A_sell_B_buy,-11.9845,-17.8845,4469.8,4469.9,25.2114,14.8471,4474.89,4475.16,1.1287,0.0652,0.0000062500,0.0007000000,0.1,604.5
2026-09-04T11:15:49.396+00:00,B_sell_A_buy,11.1572,5.2572,4469.8,4469.9,25.2114,14.8471,4474.89,4475.16,1.1287,0.0652,0.0000062500,0.0007000000,0.1,604.5
2026-09-04T11:15:50.658+00:00,A_sell_B_buy,-11.9845,-17.8845,4469.8,4469.9,24.9877,14.9163,4474.88,4475.16,3.2354,0.0652,0.0000062500,0.0007000000,0.1,406.7
2026-09-04T11:15:50.658+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,24.9877,14.9163,4474.88,4475.16,3.2354,0.0652,0.0000062500,0.0007000000,0.1,406.7
2026-09-04T11:15:51.803+00:00,A_sell_B_buy,-11.9845,-17.8845,4469.8,4469.9,24.9851,15.14,4474.88,4475.16,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1552.7
2026-09-04T11:15:51.803+00:00,B_sell_A_buy,11.1349,5.2349,4469.8,4469.9,24.9851,15.14,4474.88,4475.16,3.2354,0.0652,0.0000062500,0.0007000000,0.1,1552.7
2026-09-04T11:15:52.833+00:00,A_sell_B_buy,-11.9844,-17.8844,4469.8,4469.9,25.2088,15.14,4474.99,4475.16,0.2142,0.0652,0.0000062500,0.0007000000,0.1,734.2
