ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T11:15:08.818+00:00,B_sell_A_buy,12.2298,6.3298,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.3865,0.1117,0.0000062500,0.0007000000,0.1,123.1
2026-09-04T11:15:08.979+00:00,B_sell_A_buy,12.2298,6.3298,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.1967,0.1117,0.0000062500,0.0007000000,161.6,0.1
2026-09-04T11:15:09.413+00:00,B_sell_A_buy,12.2298,6.3298,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.1967,0.0677,0.0000062500,0.0007000000,595.8,0.1
2026-09-04T11:15:09.569+00:00,B_sell_A_buy,12.2298,6.3298,4469.8,4469.9,41.4615,11.1729,4475.37,4475.65,0.1967,0.0602,0.0000062500,0.0007000000,751.5,0.1
2026-09-04T11:15:09.647+00:00,B_sell_A_buy,12.6768,6.7768,4469.8,4469.9,41.4615,11.1729,4475.57,4475.65,0.1785,0.0602,0.0000062500,0.0007000000,829.6,0.1
2026-09-04T11:15:09.665+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,41.4615,11.1729,4475.59,4475.65,3.2354,0.0602,0.0000062500,0.0007000000,847.2,0.1
2026-09-04T11:15:10.040+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2354,0.0602,0.0000062500,0.0007000000,0.1,374.9
2026-09-04T11:15:10.080+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2279,0.0602,0.0000062500,0.0007000000,40.7,0.1
2026-09-04T11:15:10.159+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2246,0.0602,0.0000062500,0.0007000000,119.9,0.1
2026-09-04T11:15:10.684+00:00,B_sell_A_buy,12.7215,6.8215,4469.8,4469.9,86.2021,11.1729,4475.59,4475.65,3.2172,0.0602,0.0000062500,0.0007000000,645.5,0.1
2026-09-04T11:15:10.813+00:00,B_sell_A_buy,12.2075,6.3075,4469.8,4469.9,86.2021,11.1729,4475.36,4475.65,3.0679,0.0602,0.0000062500,0.0007000000,774.0,0.1
2026-09-04T11:15:10.815+00:00,B_sell_A_buy,11.7604,5.8604,4469.8,4469.9,86.2021,11.1729,4475.16,4475.65,0.0963,0.0602,0.0000062500,0.0007000000,775.9,0.0
2026-09-04T11:15:10.875+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,86.2021,11.1729,4475.17,4475.65,0.0515,0.0602,0.0000062500,0.0007000000,835.6,0.0
2026-09-04T11:15:10.891+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,86.2021,11.1729,4475.17,4475.64,0.0515,1.6059,0.0000062500,0.0007000000,851.2,0.1
2026-09-04T11:15:10.956+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,86.2021,11.1729,4475.17,4475.64,0.0515,3.6059,0.0000062500,0.0007000000,916.3,0.1
2026-09-04T11:15:11.256+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,86.2021,11.1729,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,1217.1,0.1
2026-09-04T11:15:11.608+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,82.9163,11.1729,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,0.1,351.6
2026-09-04T11:15:11.609+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,78.8553,12.9626,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,0.2,351.7
2026-09-04T11:15:11.720+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,80.5328,12.9626,4475.17,4475.64,0.0441,3.6059,0.0000062500,0.0007000000,0.1,463.5
2026-09-04T11:15:12.821+00:00,B_sell_A_buy,11.7829,5.8829,4469.8,4469.9,80.5328,12.9626,4475.17,4475.53,0.0441,0.0275,0.0000062500,0.0007000000,1101.4,0.1
2026-09-04T11:15:12.838+00:00,B_sell_A_buy,11.7829,5.8829,4469.8,4469.9,80.5328,12.9626,4475.17,4475.53,0.0441,2.0275,0.0000062500,0.0007000000,1118.3,0.1
2026-09-04T11:15:13.346+00:00,B_sell_A_buy,11.7829,5.8829,4469.8,4469.9,80.5328,12.9626,4475.17,4475.53,0.0441,2.0,0.0000062500,0.0007000000,1625.7,0.1
2026-09-04T11:15:13.363+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,80.5328,12.9626,4475.17,4475.55,0.0441,0.0275,0.0000062500,0.0007000000,1642.4,0.1
2026-09-04T11:15:13.380+00:00,B_sell_A_buy,11.7828,5.8828,4469.8,4469.9,80.5328,12.9626,4475.17,4475.55,0.0441,2.0275,0.0000062500,0.0007000000,1659.7,0.1
2026-09-04T11:15:15.308+00:00,B_sell_A_buy,11.2465,5.3465,4469.8,4469.9,46.056,15.6502,4474.93,4475.4,0.0441,2.6889,0.0000062500,0.0007000000,0.1,316.8
