ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-05T15:32:05.727+00:00,A_sell_B_buy,-12.9654,-19.7654,4432.0,4432.1,3.8918,10.4535,4437.74,4437.75,18.204,15.963,0.0000062500,0.0000000000,0.3,234.1
2026-09-05T15:32:05.727+00:00,B_sell_A_buy,12.7173,5.9173,4432.0,4432.1,3.8918,10.4535,4437.74,4437.75,18.204,15.963,0.0000062500,0.0000000000,0.3,234.1
2026-09-05T15:32:06.940+00:00,A_sell_B_buy,-12.9654,-19.7654,4432.0,4432.1,3.8918,10.4535,4437.74,4437.75,17.248,15.171,0.0000062500,0.0000000000,1213.7,0.2
2026-09-05T15:32:06.940+00:00,B_sell_A_buy,12.7173,5.9173,4432.0,4432.1,3.8918,10.4535,4437.74,4437.75,17.248,15.171,0.0000062500,0.0000000000,1213.7,0.2
2026-09-05T15:32:11.457+00:00,A_sell_B_buy,-12.9654,-19.7654,4432.0,4432.1,3.0911,10.4535,4437.74,4437.75,15.711,5.569,0.0000062500,0.0000000000,0.3,131.2
2026-09-05T15:32:11.457+00:00,B_sell_A_buy,12.7173,5.9173,4432.0,4432.1,3.0911,10.4535,4437.74,4437.75,15.711,5.569,0.0000062500,0.0000000000,0.3,131.2
2026-09-05T15:32:12.479+00:00,A_sell_B_buy,-12.9654,-19.7654,4432.0,4432.1,3.0911,10.4535,4437.72,4437.75,2.957,2.478,0.0000062500,0.0000000000,206.4,0.2
2026-09-05T15:32:12.479+00:00,B_sell_A_buy,12.6722,5.8722,4432.0,4432.1,3.0911,10.4535,4437.72,4437.75,2.957,2.478,0.0000062500,0.0000000000,206.4,0.2
2026-09-05T15:32:13.481+00:00,A_sell_B_buy,-12.9203,-19.7203,4432.0,4432.1,3.0911,10.4535,4437.72,4437.73,21.956,13.646,0.0000062500,0.0000000000,1208.4,0.2
2026-09-05T15:32:13.481+00:00,B_sell_A_buy,12.6722,5.8722,4432.0,4432.1,3.0911,10.4535,4437.72,4437.73,21.956,13.646,0.0000062500,0.0000000000,1208.4,0.2
2026-09-05T15:32:17.438+00:00,A_sell_B_buy,-12.9203,-19.7203,4432.0,4432.1,3.3217,10.4535,4437.72,4437.73,13.494,9.963,0.0000062500,0.0000000000,0.3,494.4
2026-09-05T15:32:17.438+00:00,B_sell_A_buy,12.6722,5.8722,4432.0,4432.1,3.3217,10.4535,4437.72,4437.73,13.494,9.963,0.0000062500,0.0000000000,0.3,494.4
2026-09-05T15:32:18.544+00:00,A_sell_B_buy,-12.9203,-19.7203,4432.0,4432.1,4.0562,10.4535,4437.72,4437.73,16.318,8.783,0.0000062500,0.0000000000,303.1,0.2
2026-09-05T15:32:18.544+00:00,B_sell_A_buy,12.6722,5.8722,4432.0,4432.1,4.0562,10.4535,4437.72,4437.73,16.318,8.783,0.0000062500,0.0000000000,303.1,0.2
2026-09-05T15:32:19.569+00:00,A_sell_B_buy,-12.9203,-19.7203,4432.0,4432.1,4.0562,10.4535,4437.72,4437.73,10.551,5.121,0.0000062500,0.0000000000,1329.7,0.1
2026-09-05T15:32:19.569+00:00,B_sell_A_buy,12.6722,5.8722,4432.0,4432.1,4.0562,10.4535,4437.72,4437.73,10.551,5.121,0.0000062500,0.0000000000,1329.7,0.1
2026-09-05T15:32:27.656+00:00,A_sell_B_buy,-12.4696,-19.2696,4432.0,4432.1,3.0911,10.4535,4437.49,4437.53,1.267,13.383,0.0000062500,0.0000000000,0.2,32.2
2026-09-05T15:32:27.656+00:00,B_sell_A_buy,12.1539,5.3539,4432.0,4432.1,3.0911,10.4535,4437.49,4437.53,1.267,13.383,0.0000062500,0.0000000000,0.2,32.2
2026-09-05T15:32:29.131+00:00,A_sell_B_buy,-12.4696,-19.2696,4432.0,4432.1,3.1047,10.4535,4437.52,4437.53,22.578,1.267,0.0000062500,0.0000000000,770.9,0.3
2026-09-05T15:32:29.131+00:00,B_sell_A_buy,12.2216,5.4216,4432.0,4432.1,3.1047,10.4535,4437.52,4437.53,22.578,1.267,0.0000062500,0.0000000000,770.9,0.3
2026-09-05T15:32:30.278+00:00,A_sell_B_buy,-12.4696,-19.2696,4432.0,4432.1,3.1047,10.4535,4437.52,4437.53,22.002,0.783,0.0000062500,0.0000000000,1918.6,0.2
2026-09-05T15:32:30.278+00:00,B_sell_A_buy,12.2216,5.4216,4432.0,4432.1,3.1047,10.4535,4437.52,4437.53,22.002,0.783,0.0000062500,0.0000000000,1918.6,0.2
2026-09-05T15:32:41.331+00:00,A_sell_B_buy,-12.7175,-19.5175,4432.0,4432.1,2.9788,10.4535,4437.63,4437.64,18.765,12.751,0.0000062500,0.0000000000,0.3,302.6
2026-09-05T15:32:41.331+00:00,B_sell_A_buy,12.4694,5.6694,4432.0,4432.1,2.9788,10.4535,4437.63,4437.64,18.765,12.751,0.0000062500,0.0000000000,0.3,302.6
2026-09-05T15:32:42.533+00:00,A_sell_B_buy,-12.7175,-19.5175,4432.0,4432.1,3.0945,10.4535,4437.63,4437.64,17.766,13.729,0.0000062500,0.0000000000,757.7,0.2
2026-09-05T15:32:42.533+00:00,B_sell_A_buy,12.4694,5.6694,4432.0,4432.1,3.0945,10.4535,4437.63,4437.64,17.766,13.729,0.0000062500,0.0000000000,757.7,0.2
2026-09-05T15:32:43.732+00:00,A_sell_B_buy,-12.7175,-19.5175,4432.0,4432.1,3.0945,10.4535,4437.63,4437.64,16.956,12.933,0.0000062500,0.0000000000,1955.5,0.2
2026-09-05T15:32:43.732+00:00,B_sell_A_buy,12.4694,5.6694,4432.0,4432.1,3.0945,10.4535,4437.63,4437.64,16.956,12.933,0.0000062500,0.0000000000,1955.5,0.2
2026-09-05T15:32:45.608+00:00,A_sell_B_buy,-12.7175,-19.5175,4432.0,4432.1,3.0945,10.4508,4437.63,4437.64,15.91,7.273,0.0000062500,0.0000000000,0.3,278.8
2026-09-05T15:32:45.608+00:00,B_sell_A_buy,12.4694,5.6694,4432.0,4432.1,3.0945,10.4508,4437.63,4437.64,15.91,7.273,0.0000062500,0.0000000000,0.3,278.8
