ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-05T16:34:46.677+00:00,A_sell_B_buy,2.6147,-7.7853,79942.0,79943.0,4.52815,6.9737,79921.0,79921.1,0.605,0.025,0.0000125000,-0.0000130000,0.2,6.7
2026-09-05T16:34:46.677+00:00,B_sell_A_buy,-2.7523,-13.1523,79942.0,79943.0,4.52815,6.9737,79921.0,79921.1,0.605,0.025,0.0000125000,-0.0000130000,0.2,6.7
2026-09-05T16:34:47.687+00:00,A_sell_B_buy,2.6147,-7.7853,79942.0,79943.0,5.91479,7.68071,79921.0,79921.1,0.66,0.655,0.0000125000,-0.0000130000,0.3,461.2
2026-09-05T16:34:47.687+00:00,B_sell_A_buy,-2.7523,-13.1523,79942.0,79943.0,5.91479,7.68071,79921.0,79921.1,0.66,0.655,0.0000125000,-0.0000130000,0.3,461.2
2026-09-05T16:34:48.699+00:00,A_sell_B_buy,1.4261,-8.9739,79942.0,79943.0,5.772,0.91644,79930.5,79930.59999999999,0.788,0.044,0.0000125000,-0.0000130000,0.3,77.1
2026-09-05T16:34:48.699+00:00,B_sell_A_buy,-1.5637,-11.9637,79942.0,79943.0,5.772,0.91644,79930.5,79930.59999999999,0.788,0.044,0.0000125000,-0.0000130000,0.3,77.1
2026-09-05T16:34:49.758+00:00,A_sell_B_buy,0.8381,-9.5619,79949.0,79950.0,9.23525,0.20662,79942.20000000001,79942.3,0.032,0.555,0.0000125000,-0.0000130000,0.2,130.2
2026-09-05T16:34:49.758+00:00,B_sell_A_buy,-0.9757,-11.3757,79949.0,79950.0,9.23525,0.20662,79942.20000000001,79942.3,0.032,0.555,0.0000125000,-0.0000130000,0.2,130.2
2026-09-05T16:34:50.855+00:00,A_sell_B_buy,1.4385,-8.9615,79949.0,79950.0,15.70602,0.20662,79937.40000000001,79937.5,0.362,0.268,0.0000125000,-0.0000130000,0.3,131.7
2026-09-05T16:34:50.855+00:00,B_sell_A_buy,-1.5761,-11.9761,79949.0,79950.0,15.70602,0.20662,79937.40000000001,79937.5,0.362,0.268,0.0000125000,-0.0000130000,0.3,131.7
2026-09-05T16:34:52.087+00:00,A_sell_B_buy,1.4385,-8.9615,79949.0,79950.0,12.16344,0.44279,79937.40000000001,79937.5,0.763,0.06,0.0000125000,-0.0000130000,244.0,0.3
2026-09-05T16:34:52.087+00:00,B_sell_A_buy,-1.5761,-11.9761,79949.0,79950.0,12.16344,0.44279,79937.40000000001,79937.5,0.763,0.06,0.0000125000,-0.0000130000,244.0,0.3
2026-09-05T16:34:53.464+00:00,A_sell_B_buy,1.4385,-8.9615,79949.0,79950.0,12.76112,0.85512,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.3,1284.7
2026-09-05T16:34:53.464+00:00,B_sell_A_buy,-1.5761,-11.9761,79949.0,79950.0,12.76112,0.85512,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.3,1284.7
2026-09-05T16:34:54.468+00:00,A_sell_B_buy,1.4385,-8.9615,79949.0,79950.0,12.76118,0.78565,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.2,532.6
2026-09-05T16:34:54.468+00:00,B_sell_A_buy,-1.5761,-11.9761,79949.0,79950.0,12.76118,0.78565,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.2,532.6
2026-09-05T16:34:55.719+00:00,A_sell_B_buy,1.4385,-8.9615,79949.0,79950.0,12.75764,0.72518,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.3,1784.3
2026-09-05T16:34:55.719+00:00,B_sell_A_buy,-1.5761,-11.9761,79949.0,79950.0,12.75764,0.72518,79937.40000000001,79937.5,0.763,0.036,0.0000125000,-0.0000130000,0.3,1784.3
2026-09-05T16:34:56.769+00:00,A_sell_B_buy,0.8881,-9.5119,79949.0,79961.0,12.6612,1.26657,79941.79999999999,79941.90000000001,1.033,3.393,0.0000125000,-0.0000130000,259.7,0.2
2026-09-05T16:34:56.769+00:00,B_sell_A_buy,-2.4015,-12.8015,79949.0,79961.0,12.6612,1.26657,79941.79999999999,79941.90000000001,1.033,3.393,0.0000125000,-0.0000130000,259.7,0.2
2026-09-05T16:34:57.839+00:00,A_sell_B_buy,2.2639,-8.1361,79960.0,79961.0,3.52305,7.12896,79941.79999999999,79941.90000000001,1.024,3.393,0.0000125000,-0.0000130000,0.3,518.3
2026-09-05T16:34:57.839+00:00,B_sell_A_buy,-2.4015,-12.8015,79960.0,79961.0,3.52305,7.12896,79941.79999999999,79941.90000000001,1.024,3.393,0.0000125000,-0.0000130000,0.3,518.3
2026-09-05T16:34:58.874+00:00,A_sell_B_buy,2.2138,-8.1862,79960.0,79961.0,4.0233,8.06951,79942.20000000001,79942.3,0.816,0.117,0.0000125000,-0.0000130000,162.1,0.2
2026-09-05T16:34:58.874+00:00,B_sell_A_buy,-2.3514,-12.7514,79960.0,79961.0,4.0233,8.06951,79942.20000000001,79942.3,0.816,0.117,0.0000125000,-0.0000130000,162.1,0.2
2026-09-05T16:34:59.887+00:00,A_sell_B_buy,2.5263,-7.8737,79970.0,79971.0,3.24333,4.26024,79949.7,79949.79999999999,0.198,0.477,0.0000125000,-0.0000130000,0.2,123.1
2026-09-05T16:34:59.887+00:00,B_sell_A_buy,-2.6638,-13.0638,79970.0,79971.0,3.24333,4.26024,79949.7,79949.79999999999,0.198,0.477,0.0000125000,-0.0000130000,0.2,123.1
2026-09-05T16:35:00.891+00:00,A_sell_B_buy,3.0141,-7.3859,79970.0,79971.0,4.08193,5.31579,79945.79999999999,79945.90000000001,0.696,0.042,0.0000125000,-0.0000134200,102.0,0.2
2026-09-05T16:35:00.891+00:00,B_sell_A_buy,-3.1516,-13.5516,79970.0,79971.0,4.08193,5.31579,79945.79999999999,79945.90000000001,0.696,0.042,0.0000125000,-0.0000134200,102.0,0.2
2026-09-05T16:35:01.917+00:00,A_sell_B_buy,3.7771,-6.6229,79970.0,79971.0,1.28411,7.08402,79939.7,79939.8,0.196,3.263,0.0000125000,-0.0000134200,0.2,45.3
2026-09-05T16:35:01.917+00:00,B_sell_A_buy,-3.9147,-14.3147,79970.0,79971.0,1.28411,7.08402,79939.7,79939.8,0.196,3.263,0.0000125000,-0.0000134200,0.2,45.3
2026-09-05T16:35:03.005+00:00,A_sell_B_buy,3.4020,-6.9980,79967.0,79968.0,0.00026,9.68956,79939.7,79939.8,0.395,3.021,0.0000125000,-0.0000134200,0.3,124.4
