ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T11:18:05.831+00:00,B_sell_A_buy,6.3963,0.4963,231.29,231.3,36.971,8.736,231.448,231.494,2.026,2.03,0.0000135601,0.0008000000,412.9,0.1
2026-09-04T11:18:05.838+00:00,B_sell_A_buy,6.3963,0.4963,231.29,231.3,36.971,8.736,231.448,231.504,2.026,12.951,0.0000135601,0.0008000000,419.5,0.0
2026-09-04T11:18:05.838+00:00,B_sell_A_buy,6.3962,0.4962,231.29,231.3,36.971,8.736,231.448,231.514,2.026,110.683,0.0000135601,0.0008000000,419.6,0.1
2026-09-04T11:18:05.842+00:00,B_sell_A_buy,6.4826,0.5826,231.29,231.3,36.971,8.736,231.45,231.514,12.951,110.683,0.0000135601,0.0008000000,423.8,0.0
2026-09-04T11:18:05.842+00:00,B_sell_A_buy,6.4826,0.5826,231.29,231.3,36.971,8.736,231.45,231.514,25.902,110.683,0.0000135601,0.0008000000,424.0,0.2
2026-09-04T11:18:05.844+00:00,B_sell_A_buy,6.3962,0.4962,231.29,231.3,36.971,8.736,231.448,231.514,2.026,110.683,0.0000135601,0.0008000000,426.2,0.1
2026-09-04T11:18:05.847+00:00,B_sell_A_buy,6.3962,0.4962,231.29,231.3,36.971,8.736,231.448,231.514,2.026,123.634,0.0000135601,0.0008000000,429.2,0.0
2026-09-04T11:18:05.894+00:00,B_sell_A_buy,6.4394,0.5394,231.29,231.3,36.971,8.736,231.449,231.514,2.111,123.634,0.0000135601,0.0008000000,476.4,0.1
2026-09-04T11:18:05.946+00:00,B_sell_A_buy,6.5258,0.6258,231.29,231.3,36.971,8.736,231.451,231.514,12.951,123.634,0.0000135601,0.0008000000,527.9,0.1
2026-09-04T11:18:05.949+00:00,B_sell_A_buy,6.5258,0.6258,231.29,231.3,36.971,8.736,231.451,231.514,25.902,123.634,0.0000135601,0.0008000000,530.6,0.0
2026-09-04T11:18:06.000+00:00,B_sell_A_buy,6.5690,0.6690,231.29,231.3,36.971,8.736,231.452,231.514,2.296,123.634,0.0000135601,0.0008000000,581.8,0.0
2026-09-04T11:18:06.091+00:00,B_sell_A_buy,6.6122,0.7122,231.29,231.3,36.971,8.736,231.453,231.514,0.638,123.634,0.0000135601,0.0008000000,672.5,0.1
2026-09-04T11:18:06.111+00:00,B_sell_A_buy,7.5196,1.6196,231.29,231.3,36.971,8.736,231.474,231.514,1.921,123.634,0.0000135601,0.0008000000,692.4,0.1
2026-09-04T11:18:06.140+00:00,B_sell_A_buy,6.2229,0.3229,231.29,231.33,60.933,0.432,231.474,231.514,1.921,123.634,0.0000135601,0.0008000000,0.0,29.5
2026-09-04T11:18:06.149+00:00,B_sell_A_buy,6.2661,0.3661,231.29,231.33,60.933,0.432,231.475,231.514,1.897,123.634,0.0000135601,0.0008000000,8.7,0.0
2026-09-04T11:18:08.596+00:00,B_sell_A_buy,6.0060,0.1060,231.35,231.36,5.99,147.782,231.499,231.53,2.24,25.902,0.0000135241,0.0008000000,460.4,0.1
2026-09-04T11:18:08.604+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,5.99,147.782,231.501,231.53,12.951,25.902,0.0000135241,0.0008000000,467.7,0.1
2026-09-04T11:18:08.608+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,19.941,147.782,231.501,231.53,12.951,25.902,0.0000135241,0.0008000000,0.0,4.9
2026-09-04T11:18:08.678+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,19.941,147.782,231.501,231.535,12.951,2.097,0.0000135241,0.0008000000,69.7,0.1
2026-09-04T11:18:08.796+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,19.941,147.782,231.501,231.534,12.951,12.951,0.0000135241,0.0008000000,187.3,0.1
2026-09-04T11:18:08.798+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,19.941,139.046,231.501,231.534,12.951,12.951,0.0000135241,0.0008000000,0.0,2.5
2026-09-04T11:18:08.984+00:00,B_sell_A_buy,6.0924,0.1924,231.35,231.36,19.941,33.414,231.501,231.534,12.951,12.951,0.0000135241,0.0008000000,0.1,188.7
2026-09-04T11:18:14.598+00:00,B_sell_A_buy,5.9191,0.0191,231.37,231.38,6.641,33.609,231.517,231.554,1.954,12.951,0.0000134674,0.0008000000,1502.4,0.1
2026-09-04T11:18:14.726+00:00,B_sell_A_buy,5.9189,0.0189,231.37,231.38,6.641,33.609,231.517,231.576,1.954,0.914,0.0000134674,0.0008000000,1630.0,0.1
2026-09-04T11:18:14.731+00:00,B_sell_A_buy,6.0053,0.1053,231.37,231.38,6.641,33.609,231.519,231.576,12.951,0.914,0.0000134674,0.0008000000,1635.0,0.0
2026-09-04T11:18:14.780+00:00,B_sell_A_buy,6.0053,0.1053,231.37,231.38,6.641,33.609,231.519,231.577,12.951,0.225,0.0000134674,0.0008000000,1683.5,0.0
2026-09-04T11:18:14.801+00:00,B_sell_A_buy,6.0485,0.1485,231.37,231.38,6.641,33.609,231.52,231.576,2.143,1.859,0.0000134674,0.0008000000,1705.2,0.0
