ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T11:24:58.159+00:00,B_sell_A_buy,11.0025,5.1025,4469.1,4469.2,0.2237,21.4449,4474.12,4474.43,1.0036,3.1596,0.0000062500,0.0007000000,0.4,346.9
2026-09-04T11:24:58.265+00:00,B_sell_A_buy,11.0025,5.1025,4469.1,4469.2,0.2237,21.4449,4474.12,4474.35,1.0036,0.0312,0.0000062500,0.0007000000,106.1,0.1
2026-09-04T11:24:58.273+00:00,B_sell_A_buy,11.0025,5.1025,4469.1,4469.2,0.2237,21.4449,4474.12,4474.35,1.0036,2.0312,0.0000062500,0.0007000000,113.8,0.0
2026-09-04T11:24:58.283+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.34,1.0036,0.0999,0.0000062500,0.0007000000,123.6,0.0
2026-09-04T11:24:58.301+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.34,1.0036,2.0999,0.0000062500,0.0007000000,142.0,0.0
2026-09-04T11:24:59.089+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.25,1.0036,0.5543,0.0000062500,0.0007000000,929.6,0.1
2026-09-04T11:24:59.101+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.25,1.0036,2.5543,0.0000062500,0.0007000000,941.6,0.1
2026-09-04T11:24:59.146+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.24,1.0036,0.0999,0.0000062500,0.0007000000,986.4,0.1
2026-09-04T11:24:59.165+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,21.4449,4474.12,4474.24,1.0036,2.0999,0.0000062500,0.0007000000,1005.0,0.1
2026-09-04T11:24:59.491+00:00,B_sell_A_buy,11.0026,5.1026,4469.1,4469.2,0.2237,25.6673,4474.12,4474.24,1.0036,2.0999,0.0000062500,0.0007000000,0.1,326.8
2026-09-04T11:25:00.864+00:00,B_sell_A_buy,10.6225,4.7225,4469.1,4469.2,0.2237,25.6673,4473.95,4474.24,1.8586,2.0999,0.0000062500,0.0007000000,1373.5,0.1
2026-09-04T11:25:00.869+00:00,B_sell_A_buy,10.4213,4.5213,4469.1,4469.2,0.2237,25.6673,4473.86,4474.24,3.2354,2.0999,0.0000062500,0.0007000000,1378.3,0.0
2026-09-04T11:25:00.872+00:00,B_sell_A_buy,10.2872,4.3872,4469.1,4469.2,0.2237,25.6673,4473.8,4474.24,0.0742,2.0999,0.0000062500,0.0007000000,1380.9,0.0
2026-09-04T11:25:00.874+00:00,B_sell_A_buy,10.1307,4.2307,4469.1,4469.2,0.2237,25.6673,4473.73,4474.24,3.2227,2.0999,0.0000062500,0.0007000000,1383.6,0.0
2026-09-04T11:25:00.878+00:00,B_sell_A_buy,10.1083,4.2083,4469.1,4469.2,0.2237,25.6673,4473.72,4474.24,1.6913,2.0999,0.0000062500,0.0007000000,1386.9,0.0
2026-09-04T11:25:00.882+00:00,B_sell_A_buy,10.1084,4.2084,4469.1,4469.2,0.2237,25.6673,4473.72,4474.09,1.6913,0.0274,0.0000062500,0.0007000000,1391.0,0.0
2026-09-04T11:25:00.885+00:00,B_sell_A_buy,10.1084,4.2084,4469.1,4469.2,0.2237,25.6673,4473.72,4474.09,1.0036,0.0274,0.0000062500,0.0007000000,1394.1,0.0
2026-09-04T11:25:00.899+00:00,B_sell_A_buy,9.5942,3.6942,4469.1,4469.2,0.2237,25.6673,4473.49,4474.09,1.8586,0.0274,0.0000062500,0.0007000000,1408.0,0.0
2026-09-04T11:25:00.905+00:00,B_sell_A_buy,9.5942,3.6942,4469.1,4469.2,0.2237,25.6673,4473.49,4473.95,1.8586,3.2354,0.0000062500,0.0007000000,1414.5,0.0
2026-09-04T11:25:00.922+00:00,B_sell_A_buy,9.0353,3.1353,4469.1,4469.2,0.2237,25.6673,4473.24,4473.95,0.2007,3.2354,0.0000062500,0.0007000000,1431.5,0.0
2026-09-04T11:25:00.943+00:00,B_sell_A_buy,9.0354,3.1354,4469.1,4469.2,0.2237,25.6673,4473.24,4473.72,0.2007,0.0245,0.0000062500,0.0007000000,1452.0,0.0
2026-09-04T11:25:00.963+00:00,B_sell_A_buy,9.0577,3.1577,4469.1,4469.2,0.2237,25.6673,4473.25,4473.72,0.6215,0.0245,0.0000062500,0.0007000000,1471.5,0.0
2026-09-04T11:25:00.990+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.72,1.0036,0.0245,0.0000062500,0.0007000000,1498.4,0.0
2026-09-04T11:25:00.998+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.71,1.0036,4.9928,0.0000062500,0.0007000000,1507.8,0.0
2026-09-04T11:25:01.033+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.71,1.0036,3.2354,0.0000062500,0.0007000000,1541.8,0.1
2026-09-04T11:25:01.046+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.71,1.1501,3.2354,0.0000062500,0.0007000000,1555.3,0.1
2026-09-04T11:25:01.057+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.71,1.1501,5.2354,0.0000062500,0.0007000000,1565.5,0.1
2026-09-04T11:25:01.105+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.7,1.1501,1.6148,0.0000062500,0.0007000000,1613.8,0.0
2026-09-04T11:25:01.123+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.7,1.1501,3.6148,0.0000062500,0.0007000000,1632.5,0.0
2026-09-04T11:25:01.171+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.69,1.1501,0.0999,0.0000062500,0.0007000000,1680.1,0.0
2026-09-04T11:25:01.185+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,25.6673,4473.27,4473.69,1.1501,2.0999,0.0000062500,0.0007000000,1694.2,0.0
2026-09-04T11:25:01.276+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,44.0016,4473.27,4473.69,1.1501,2.0999,0.0000062500,0.0007000000,0.1,90.7
2026-09-04T11:25:01.362+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.69,1.1501,2.0999,0.0000062500,0.0007000000,0.1,176.8
2026-09-04T11:25:01.445+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.69,1.0036,2.0999,0.0000062500,0.0007000000,82.9,0.1
2026-09-04T11:25:01.456+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.68,1.0036,1.0315,0.0000062500,0.0007000000,93.7,0.1
2026-09-04T11:25:01.478+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.68,1.0036,3.0315,0.0000062500,0.0007000000,116.0,0.0
2026-09-04T11:25:01.493+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.68,1.0036,2.0,0.0000062500,0.0007000000,130.6,0.0
2026-09-04T11:25:01.503+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,45.1102,4473.27,4473.69,1.0036,2.0999,0.0000062500,0.0007000000,141.3,0.0
2026-09-04T11:25:01.544+00:00,B_sell_A_buy,9.1025,3.2025,4469.1,4469.2,0.2237,46.3228,4473.27,4473.69,1.0036,2.0999,0.0000062500,0.0007000000,0.0,41.2
