ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-05T17:07:48.400+00:00,A_sell_B_buy,-1.4858,-7.3858,4441.69,4441.97,0.4366,0.1903,4442.34,4442.35,3.443,22.843,0.0004000000,,0.6,2.3
2026-09-05T17:07:48.400+00:00,B_sell_A_buy,0.8329,-5.0671,4441.69,4441.97,0.4366,0.1903,4442.34,4442.35,3.443,22.843,0.0004000000,,0.6,2.3
2026-09-05T17:07:49.477+00:00,A_sell_B_buy,-1.4858,-7.3858,4441.69,4441.97,0.4366,0.1903,4442.34,4442.35,0.754,21.927,0.0004000000,0.0000000000,1076.4,0.2
2026-09-05T17:07:49.477+00:00,B_sell_A_buy,0.8329,-5.0671,4441.69,4441.97,0.4366,0.1903,4442.34,4442.35,0.754,21.927,0.0004000000,0.0000000000,1076.4,0.2
2026-09-05T17:07:56.002+00:00,A_sell_B_buy,-1.8685,-7.7685,4441.52,4441.97,0.8028,0.1903,4442.34,4442.35,5.102,14.019,0.0004000000,0.0000000000,0.3,86.5
2026-09-05T17:07:56.002+00:00,B_sell_A_buy,0.8329,-5.0671,4441.52,4441.97,0.8028,0.1903,4442.34,4442.35,5.102,14.019,0.0004000000,0.0000000000,0.3,86.5
2026-09-05T17:07:57.010+00:00,A_sell_B_buy,-1.8235,-7.7235,4441.54,4441.97,0.4282,0.1903,4442.34,4442.35,10.504,13.103,0.0004000000,0.0000000000,22.8,0.2
2026-09-05T17:07:57.010+00:00,B_sell_A_buy,0.8329,-5.0671,4441.54,4441.97,0.4282,0.1903,4442.34,4442.35,10.504,13.103,0.0004000000,0.0000000000,22.8,0.2
2026-09-05T17:07:58.069+00:00,A_sell_B_buy,-1.8235,-7.7235,4441.54,4441.97,0.7496,0.1903,4442.34,4442.35,9.588,11.983,0.0004000000,0.0000000000,940.8,0.2
2026-09-05T17:07:58.069+00:00,B_sell_A_buy,0.8329,-5.0671,4441.54,4441.97,0.7496,0.1903,4442.34,4442.35,9.588,11.983,0.0004000000,0.0000000000,940.8,0.2
2026-09-05T17:08:02.477+00:00,A_sell_B_buy,-1.4408,-7.3408,4441.71,4441.97,0.2146,0.4464,4442.34,4442.35,6.674,27.089,0.0004000000,0.0000000000,0.2,7.5
2026-09-05T17:08:02.477+00:00,B_sell_A_buy,0.8329,-5.0671,4441.71,4441.97,0.2146,0.4464,4442.34,4442.35,6.674,27.089,0.0004000000,0.0000000000,0.2,7.5
2026-09-05T17:08:03.565+00:00,A_sell_B_buy,-1.8235,-7.7235,4441.54,4441.97,0.7496,0.4464,4442.34,4442.35,5.89,27.295,0.0004000000,0.0000000000,942.0,0.2
2026-09-05T17:08:03.565+00:00,B_sell_A_buy,0.8329,-5.0671,4441.54,4441.97,0.7496,0.4464,4442.34,4442.35,5.89,27.295,0.0004000000,0.0000000000,942.0,0.2
2026-09-05T17:08:07.628+00:00,A_sell_B_buy,-1.5308,-7.4308,4441.67,4441.97,0.2382,0.4464,4442.34,4442.35,3.171,24.007,0.0004000000,0.0000000000,0.3,56.1
2026-09-05T17:08:07.628+00:00,B_sell_A_buy,0.8329,-5.0671,4441.67,4441.97,0.2382,0.4464,4442.34,4442.35,3.171,24.007,0.0004000000,0.0000000000,0.3,56.1
2026-09-05T17:08:08.712+00:00,A_sell_B_buy,-1.5308,-7.4308,4441.67,4441.97,0.3352,0.4464,4442.34,4442.35,7.493,21.447,0.0004000000,0.0000000000,97.8,0.1
2026-09-05T17:08:08.712+00:00,B_sell_A_buy,0.8329,-5.0671,4441.67,4441.97,0.3352,0.4464,4442.34,4442.35,7.493,21.447,0.0004000000,0.0000000000,97.8,0.1
2026-09-05T17:08:09.770+00:00,A_sell_B_buy,-1.5308,-7.4308,4441.67,4441.97,0.2382,0.4464,4442.34,4442.35,7.93,20.419,0.0004000000,0.0000000000,146.7,0.2
2026-09-05T17:08:09.770+00:00,B_sell_A_buy,0.8329,-5.0671,4441.67,4441.97,0.2382,0.4464,4442.34,4442.35,7.93,20.419,0.0004000000,0.0000000000,146.7,0.2
