ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T11:34:54.602+00:00,B_sell_A_buy,11.0083,5.1083,4466.7,4466.8,8.2131,3.8132,4471.72,4472.26,1.0036,3.2974,0.0000062500,0.0008000000,0.1,21.0
2026-09-04T11:34:54.679+00:00,B_sell_A_buy,11.0083,5.1083,4466.7,4466.8,5.6178,7.8132,4471.72,4472.26,1.0036,3.2974,0.0000062500,0.0008000000,0.1,98.6
2026-09-04T11:34:54.694+00:00,B_sell_A_buy,11.0084,5.1084,4466.7,4466.8,5.6178,7.8132,4471.72,4472.0,1.0036,0.455,0.0000062500,0.0008000000,14.9,0.1
2026-09-04T11:34:54.713+00:00,B_sell_A_buy,11.0084,5.1084,4466.7,4466.8,5.6178,7.8132,4471.72,4472.0,1.0036,2.455,0.0000062500,0.0008000000,33.1,0.1
2026-09-04T11:34:54.830+00:00,B_sell_A_buy,11.0084,5.1084,4466.7,4466.8,5.6178,10.6137,4471.72,4472.0,1.0036,2.455,0.0000062500,0.0008000000,0.1,117.3
2026-09-04T11:34:54.917+00:00,B_sell_A_buy,11.0084,5.1084,4466.7,4466.8,6.4579,10.6137,4471.72,4472.0,1.0036,2.455,0.0000062500,0.0008000000,0.1,204.7
2026-09-04T11:34:54.935+00:00,B_sell_A_buy,11.0084,5.1084,4466.7,4466.8,6.4579,10.6137,4471.72,4472.0,1.0036,2.0,0.0000062500,0.0008000000,17.5,0.1
2026-09-04T11:34:54.935+00:00,B_sell_A_buy,11.0532,5.1532,4466.7,4466.8,6.4579,10.6137,4471.74,4472.0,1.9081,2.0,0.0000062500,0.0008000000,17.5,0.1
2026-09-04T11:34:54.943+00:00,B_sell_A_buy,11.0530,5.1530,4466.7,4466.8,6.4579,10.6137,4471.74,4472.26,1.9081,3.2974,0.0000062500,0.0008000000,26.6,0.0
2026-09-04T11:34:54.997+00:00,B_sell_A_buy,11.0977,5.1977,4466.7,4466.8,6.4579,10.6137,4471.76,4472.26,1.0036,3.2974,0.0000062500,0.0008000000,80.6,0.1
2026-09-04T11:34:55.023+00:00,B_sell_A_buy,11.0978,5.1978,4466.7,4466.8,6.4579,10.6137,4471.76,4472.15,1.0036,3.2354,0.0000062500,0.0008000000,106.5,0.1
2026-09-04T11:34:55.035+00:00,B_sell_A_buy,10.9189,5.0189,4466.7,4466.8,6.4579,10.6137,4471.68,4472.15,0.6879,3.2354,0.0000062500,0.0008000000,117.5,0.0
2026-09-04T11:34:55.043+00:00,B_sell_A_buy,10.9189,5.0189,4466.7,4466.8,6.4579,10.6137,4471.68,4472.15,0.6879,5.2354,0.0000062500,0.0008000000,125.7,0.0
2026-09-04T11:34:55.048+00:00,B_sell_A_buy,10.6057,4.7057,4466.7,4466.8,6.4579,10.6137,4471.54,4472.15,3.2354,5.2354,0.0000062500,0.0008000000,131.0,0.0
2026-09-04T11:34:55.059+00:00,B_sell_A_buy,10.6057,4.7057,4466.7,4466.8,6.4579,10.6137,4471.54,4472.14,3.2354,1.4405,0.0000062500,0.0008000000,141.4,0.1
2026-09-04T11:34:55.075+00:00,B_sell_A_buy,10.6057,4.7057,4466.7,4466.8,6.4579,10.6137,4471.54,4472.14,3.2354,3.4405,0.0000062500,0.0008000000,157.7,0.1
2026-09-04T11:34:55.099+00:00,B_sell_A_buy,10.6504,4.7504,4466.7,4466.8,6.4579,10.6137,4471.56,4472.14,1.0036,3.4405,0.0000062500,0.0008000000,182.1,0.1
2026-09-04T11:34:55.123+00:00,B_sell_A_buy,10.6504,4.7504,4466.7,4466.8,6.4579,10.6137,4471.56,4472.14,3.1515,3.4405,0.0000062500,0.0008000000,206.0,0.0
2026-09-04T11:34:55.127+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,6.4579,10.6137,4471.56,4471.82,3.1515,0.2413,0.0000062500,0.0008000000,209.4,0.0
2026-09-04T11:34:55.145+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,6.4579,10.6137,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,227.5,0.0
2026-09-04T11:34:55.295+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,7.3532,10.7872,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,0.1,150.5
2026-09-04T11:34:55.295+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,7.3532,20.9711,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,0.2,150.6
2026-09-04T11:34:55.389+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,7.3532,21.3362,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,0.1,245.1
2026-09-04T11:34:55.501+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,4.7225,24.1355,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,0.1,356.0
2026-09-04T11:34:55.622+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.3791,4471.56,4471.82,3.1515,2.2413,0.0000062500,0.0008000000,0.1,477.6
2026-09-04T11:34:55.787+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.3791,4471.56,4471.82,3.1515,2.1743,0.0000062500,0.0008000000,165.5,0.1
2026-09-04T11:34:55.884+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.3791,4471.56,4471.82,3.1515,2.0066,0.0000062500,0.0008000000,262.9,0.1
2026-09-04T11:34:57.010+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.3791,4471.56,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,1388.2,0.1
2026-09-04T11:34:57.039+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.3791,4471.56,4471.82,1.0036,2.9728,0.0000062500,0.0008000000,1417.6,0.1
2026-09-04T11:34:57.118+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.006,4471.56,4471.82,1.0036,2.9728,0.0000062500,0.0008000000,0.1,77.7
2026-09-04T11:34:57.614+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,24.006,4471.56,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,496.5,0.1
2026-09-04T11:34:58.001+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,21.786,4471.56,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,0.1,387.7
2026-09-04T11:34:58.381+00:00,B_sell_A_buy,10.6506,4.7506,4466.7,4466.8,1.3644,23.577,4471.56,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,0.1,768.3
2026-09-04T11:34:58.414+00:00,B_sell_A_buy,10.4717,4.5717,4466.7,4466.8,1.3644,23.577,4471.48,4471.82,2.0223,2.0066,0.0000062500,0.0008000000,31.9,0.1
2026-09-04T11:34:58.422+00:00,B_sell_A_buy,10.4717,4.5717,4466.7,4466.8,1.3644,23.577,4471.48,4471.79,2.0223,0.0218,0.0000062500,0.0008000000,39.8,0.1
2026-09-04T11:34:58.422+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,1.3644,23.577,4471.47,4471.79,1.9928,0.0218,0.0000062500,0.0008000000,39.8,0.1
2026-09-04T11:34:58.432+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,1.3644,23.577,4471.47,4471.79,1.9928,2.0218,0.0000062500,0.0008000000,50.7,0.0
2026-09-04T11:34:58.637+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,1.3644,23.8404,4471.47,4471.79,1.9928,2.0218,0.0000062500,0.0008000000,0.1,204.8
2026-09-04T11:34:58.704+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,1.3644,23.981,4471.47,4471.79,1.9928,2.0218,0.0000062500,0.0008000000,0.1,272.1
2026-09-04T11:34:58.834+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,0.3358,28.4317,4471.47,4471.79,1.9928,2.0218,0.0000062500,0.0008000000,0.1,401.9
2026-09-04T11:34:58.884+00:00,B_sell_A_buy,10.4493,4.5493,4466.7,4466.8,0.3358,28.476,4471.47,4471.79,1.9928,2.0218,0.0000062500,0.0008000000,0.1,452.5
2026-09-04T11:34:58.945+00:00,B_sell_A_buy,10.4494,4.5494,4466.7,4466.8,0.3358,28.476,4471.47,4471.7,1.9928,0.0315,0.0000062500,0.0008000000,60.3,0.1
2026-09-04T11:34:58.953+00:00,B_sell_A_buy,10.4494,4.5494,4466.7,4466.8,0.3358,28.476,4471.47,4471.7,1.9928,2.0315,0.0000062500,0.0008000000,68.2,0.1
2026-09-04T11:34:58.998+00:00,B_sell_A_buy,10.4496,4.5496,4466.3,4466.8,3.3584,28.476,4471.47,4471.7,1.9928,2.0315,0.0000062500,0.0008000000,0.1,45.9
2026-09-04T11:34:59.018+00:00,B_sell_A_buy,10.6734,4.7734,4466.3,4466.7,3.3584,0.2239,4471.47,4471.7,1.9928,2.0315,0.0000062500,0.0008000000,0.1,65.2
2026-09-04T11:34:59.018+00:00,B_sell_A_buy,10.6734,4.7734,4466.3,4466.7,3.3584,0.2239,4471.47,4471.7,1.9908,2.0315,0.0000062500,0.0008000000,0.2,0.2
2026-09-04T11:34:59.031+00:00,B_sell_A_buy,10.6734,4.7734,4466.3,4466.7,3.3584,0.2239,4471.47,4471.7,1.9908,2.0,0.0000062500,0.0008000000,12.6,0.1
2026-09-04T11:34:59.047+00:00,B_sell_A_buy,10.6734,4.7734,4466.3,4466.7,3.3584,0.2239,4471.47,4471.82,1.9908,2.0066,0.0000062500,0.0008000000,29.7,0.1
2026-09-04T11:34:59.065+00:00,B_sell_A_buy,10.3602,4.4602,4466.3,4466.7,3.3584,0.2239,4471.33,4471.82,0.2007,2.0066,0.0000062500,0.0008000000,47.4,0.1
2026-09-04T11:34:59.112+00:00,B_sell_A_buy,10.3825,4.4825,4466.3,4466.7,3.3584,0.2239,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,94.5,0.1
2026-09-04T11:34:59.168+00:00,B_sell_A_buy,10.3825,4.4825,4466.4,4466.7,0.8953,0.2239,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,55.4
2026-09-04T11:34:59.222+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,2.6863,0.6526,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,110.0
2026-09-04T11:34:59.294+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.7502,0.6526,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,181.3
2026-09-04T11:34:59.461+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.999,1.2693,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,348.5
2026-09-04T11:34:59.509+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.999,7.2572,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,396.9
2026-09-04T11:34:59.575+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.999,11.4811,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,463.3
2026-09-04T11:34:59.851+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.999,18.1784,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,738.7
2026-09-04T11:34:59.921+00:00,B_sell_A_buy,10.8301,4.9301,4466.4,4466.5,3.999,21.3844,4471.34,4471.82,2.075,2.0066,0.0000062500,0.0008000000,0.1,808.8
2026-09-04T11:35:00.010+00:00,B_sell_A_buy,10.8525,4.9525,4466.4,4466.5,3.999,21.3844,4471.35,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,88.1,0.1
2026-09-04T11:35:00.055+00:00,B_sell_A_buy,10.8749,4.9749,4466.4,4466.5,3.999,21.3844,4471.36,4471.82,1.3647,2.0066,0.0000062500,0.0008000000,134.3,0.1
2026-09-04T11:35:00.102+00:00,B_sell_A_buy,10.9196,5.0196,4466.4,4466.5,3.999,21.3844,4471.38,4471.82,1.0036,2.0066,0.0000062500,0.0008000000,180.3,0.1
2026-09-04T11:35:00.162+00:00,B_sell_A_buy,10.9420,5.0420,4466.4,4466.5,3.999,21.3844,4471.39,4471.82,0.659,2.0066,0.0000062500,0.0008000000,240.2,0.1
2026-09-04T11:35:00.629+00:00,B_sell_A_buy,10.9420,5.0420,4466.4,4466.5,3.999,21.3844,4471.39,4471.74,0.659,0.0319,0.0000062500,0.0008000000,708.2,0.1
2026-09-04T11:35:00.647+00:00,B_sell_A_buy,10.9420,5.0420,4466.4,4466.5,3.999,21.3844,4471.39,4471.74,0.659,2.0319,0.0000062500,0.0008000000,726.5,0.0
2026-09-04T11:35:00.700+00:00,B_sell_A_buy,10.9868,5.0868,4466.4,4466.5,3.999,21.3844,4471.41,4471.74,1.0036,2.0319,0.0000062500,0.0008000000,778.3,0.1
2026-09-04T11:35:00.825+00:00,B_sell_A_buy,11.0091,5.1091,4466.4,4466.5,3.999,21.3844,4471.42,4471.74,0.3713,2.0319,0.0000062500,0.0008000000,903.5,0.1
2026-09-04T11:35:00.855+00:00,B_sell_A_buy,11.0315,5.1315,4466.4,4466.5,3.999,21.3844,4471.43,4471.74,1.0036,2.0319,0.0000062500,0.0008000000,934.0,0.1
2026-09-04T11:35:00.916+00:00,B_sell_A_buy,11.0539,5.1539,4466.4,4466.5,3.999,21.3844,4471.44,4471.74,0.2192,2.0319,0.0000062500,0.0008000000,994.1,0.1
2026-09-04T11:35:00.949+00:00,B_sell_A_buy,11.0315,5.1315,4466.4,4466.5,3.999,21.3844,4471.43,4471.74,1.0036,2.0319,0.0000062500,0.0008000000,1027.5,0.1
2026-09-04T11:35:01.030+00:00,B_sell_A_buy,11.0315,5.1315,4466.4,4466.5,3.999,21.3844,4471.43,4471.68,1.0036,0.0348,0.0000062500,0.0008000000,1108.3,0.1
2026-09-04T11:35:01.045+00:00,B_sell_A_buy,11.0315,5.1315,4466.4,4466.5,3.999,21.3844,4471.43,4471.68,1.0036,2.0348,0.0000062500,0.0008000000,1123.6,0.1
2026-09-04T11:35:01.398+00:00,B_sell_A_buy,11.4789,5.5789,4466.4,4466.5,3.999,21.3844,4471.63,4471.68,0.3495,2.0348,0.0000062500,0.0008000000,1476.7,0.1
2026-09-04T11:35:01.410+00:00,B_sell_A_buy,11.5684,5.6684,4466.4,4466.5,3.999,21.3844,4471.67,4471.68,0.214,2.0348,0.0000062500,0.0008000000,1488.9,0.1
2026-09-04T11:35:01.417+00:00,B_sell_A_buy,11.5684,5.6684,4466.4,4466.5,3.999,21.3844,4471.67,4471.68,0.214,2.0,0.0000062500,0.0008000000,1495.6,0.1
2026-09-04T11:35:01.430+00:00,B_sell_A_buy,11.5682,5.6682,4466.4,4466.5,3.999,21.3844,4471.67,4471.97,0.214,0.0494,0.0000062500,0.0008000000,1509.4,0.1
2026-09-04T11:35:01.450+00:00,B_sell_A_buy,11.5682,5.6682,4466.4,4466.5,3.999,21.3844,4471.67,4471.97,0.214,2.0494,0.0000062500,0.0008000000,1529.7,0.1
2026-09-04T11:35:01.468+00:00,B_sell_A_buy,11.5906,5.6906,4466.4,4466.5,3.999,21.3844,4471.68,4471.97,0.1338,2.0494,0.0000062500,0.0008000000,1547.6,0.1
2026-09-04T11:35:01.512+00:00,B_sell_A_buy,11.5906,5.6906,4466.4,4466.5,3.999,21.3844,4471.68,4471.97,0.9952,2.0494,0.0000062500,0.0008000000,1590.4,0.1
2026-09-04T11:35:01.544+00:00,B_sell_A_buy,11.7919,5.8919,4466.4,4466.5,3.999,21.3844,4471.77,4471.97,3.2354,2.0494,0.0000062500,0.0008000000,1622.4,0.1
2026-09-04T11:35:01.585+00:00,B_sell_A_buy,12.0827,6.1827,4466.4,4466.5,3.999,21.3844,4471.9,4471.97,0.0693,2.0494,0.0000062500,0.0008000000,1663.8,0.1
2026-09-04T11:35:01.610+00:00,B_sell_A_buy,11.7919,5.8919,4466.4,4466.5,3.999,21.3844,4471.77,4471.97,3.2354,2.0494,0.0000062500,0.0008000000,1688.9,0.0
2026-09-04T11:35:01.722+00:00,B_sell_A_buy,11.7919,5.8919,4466.4,4466.5,3.999,18.1655,4471.77,4471.97,3.2354,2.0494,0.0000062500,0.0008000000,0.1,111.8
2026-09-04T11:35:01.804+00:00,B_sell_A_buy,11.7919,5.8919,4466.4,4466.5,3.999,18.1655,4471.77,4471.97,3.2354,2.047,0.0000062500,0.0008000000,81.9,0.1
2026-09-04T11:35:01.831+00:00,B_sell_A_buy,11.7919,5.8919,4466.4,4466.5,10.0453,10.6973,4471.77,4471.97,3.2354,2.047,0.0000062500,0.0008000000,0.1,26.9
