ts_utc,direction,gross_bps,net_bps,bid_A,ask_A,bid_size_A,ask_size_A,bid_B,ask_B,bid_size_B,ask_size_B,funding_A,funding_B,age_A_ms,age_B_ms
2026-09-04T12:13:45.276+00:00,A_sell_B_buy,-3.0107,-8.9107,365.31,365.34,7.05,8.587,365.39,365.42,1.0883,28.0021,0.0000062500,0.0004000000,0.1,53.3
2026-09-04T12:13:45.276+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.42,1.0883,28.0021,0.0000062500,0.0004000000,0.1,53.3
2026-09-04T12:13:45.282+00:00,A_sell_B_buy,-2.7370,-8.6370,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,8.2178,0.0000062500,0.0004000000,5.7,0.1
2026-09-04T12:13:45.282+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,8.2178,0.0000062500,0.0004000000,5.7,0.1
2026-09-04T12:13:45.316+00:00,A_sell_B_buy,-2.7370,-8.6370,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,24.4171,0.0000062500,0.0004000000,39.7,0.1
2026-09-04T12:13:45.316+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,24.4171,0.0000062500,0.0004000000,39.7,0.1
2026-09-04T12:13:45.322+00:00,A_sell_B_buy,-2.7370,-8.6370,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,16.1993,0.0000062500,0.0004000000,45.8,0.1
2026-09-04T12:13:45.322+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,16.1993,0.0000062500,0.0004000000,45.8,0.1
2026-09-04T12:13:45.438+00:00,A_sell_B_buy,-2.7370,-8.6370,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,24.4171,0.0000062500,0.0004000000,160.9,0.1
2026-09-04T12:13:45.438+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,24.4171,0.0000062500,0.0004000000,160.9,0.1
2026-09-04T12:13:45.795+00:00,A_sell_B_buy,-2.7370,-8.6370,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,52.1479,0.0000062500,0.0004000000,518.9,0.1
2026-09-04T12:13:45.795+00:00,B_sell_A_buy,1.3685,-4.5315,365.31,365.34,7.05,8.587,365.39,365.41,1.0883,52.1479,0.0000062500,0.0004000000,518.9,0.1
