ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:37:29.134+00:00,HL,1555.70000000,1555.80000000,1555.75000000,20,20,292604.04,556167.63,1185842.00,144690.83,298731.60,1048917.69
2026-09-14T08:37:29.134+00:00,ENTROPY,1556.00000000,1556.10000000,1556.05000000,20,20,538.96,9152.33,70586.43,8129.02,15002.94,41889.35
2026-09-14T08:37:29.134+00:00,ASTER,1556.84000000,1557.28000000,1557.06000000,331,477,86038.29,87734.52,98032.06,2071.39,3255.34,64767.56
2026-09-14T08:37:30.139+00:00,HL,1555.70000000,1555.80000000,1555.75000000,20,20,292604.04,556167.63,1185842.00,144690.83,298731.60,1048917.69
2026-09-14T08:37:30.139+00:00,ENTROPY,1556.00000000,1556.10000000,1556.05000000,20,20,538.96,9152.33,70586.43,8129.02,15002.94,41889.35
2026-09-14T08:37:30.139+00:00,ASTER,1556.79000000,1557.33000000,1557.06000000,331,479,66829.13,68105.19,88454.22,57064.45,59401.42,119262.21
2026-09-14T08:37:31.129+00:00,HL,1555.70000000,1555.80000000,1555.75000000,20,20,292604.04,556167.63,1185842.00,144690.83,298731.60,1048917.69
2026-09-14T08:37:31.129+00:00,ENTROPY,1556.00000000,1556.10000000,1556.05000000,20,20,538.96,9152.33,70586.43,8129.02,15002.94,41889.35
2026-09-14T08:37:31.129+00:00,ASTER,1556.87000000,1557.32000000,1557.09500000,332,478,38714.46,40115.03,60464.07,59492.75,60614.40,143675.31
2026-09-14T08:37:32.131+00:00,HL,1555.70000000,1555.80000000,1555.75000000,20,20,292604.04,556167.63,1185842.00,144690.83,298731.60,1048917.69
2026-09-14T08:37:32.131+00:00,ENTROPY,1556.00000000,1556.10000000,1556.05000000,20,20,538.96,9152.33,70586.43,8129.02,15002.94,41889.35
2026-09-14T08:37:32.131+00:00,ASTER,1556.70000000,1557.13000000,1556.91500000,329,476,13044.09,14320.15,24617.68,66333.76,68732.29,139322.88
2026-09-14T08:37:33.131+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,92636.32,475551.19,1189832.01,126147.01,345397.91,774234.24
2026-09-14T08:37:33.131+00:00,ENTROPY,1555.30000000,1555.60000000,1555.45000000,20,20,6782.40,13489.13,117767.91,3197.72,7551.32,41263.35
2026-09-14T08:37:33.131+00:00,ASTER,1556.87000000,1557.18000000,1557.02500000,331,478,81648.47,83049.05,93346.58,57671.69,91306.93,161897.52
2026-09-14T08:37:34.134+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,92636.32,475551.19,1189832.01,126147.01,345397.91,774234.24
2026-09-14T08:37:34.134+00:00,ENTROPY,1555.30000000,1555.60000000,1555.45000000,20,20,6782.40,13489.13,117767.91,3197.72,7551.32,41263.35
2026-09-14T08:37:34.134+00:00,ASTER,1556.62000000,1557.00000000,1556.81000000,328,478,25182.83,27532.55,41469.02,55311.22,57709.65,65827.41
2026-09-14T08:37:35.130+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,92636.32,475551.19,1189832.01,126147.01,345397.91,774234.24
2026-09-14T08:37:35.130+00:00,ENTROPY,1555.30000000,1555.60000000,1555.45000000,20,20,6782.40,13489.13,117767.91,3197.72,7551.32,41263.35
2026-09-14T08:37:35.130+00:00,ASTER,1556.26000000,1556.90000000,1556.58000000,327,479,8139.02,15901.43,22137.73,74186.36,76584.79,84640.21
2026-09-14T08:37:36.129+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,92636.32,475551.19,1189832.01,126147.01,345397.91,774234.24
2026-09-14T08:37:36.129+00:00,ENTROPY,1555.30000000,1555.60000000,1555.45000000,20,20,6782.40,13489.13,117767.91,3197.72,7551.32,41263.35
2026-09-14T08:37:36.129+00:00,ASTER,1556.20000000,1556.66000000,1556.43000000,330,481,64622.06,65804.26,67468.47,39712.38,95451.70,104784.22
2026-09-14T08:37:37.135+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,92636.32,475551.19,1189832.01,126147.01,345397.91,774234.24
2026-09-14T08:37:37.135+00:00,ENTROPY,1555.30000000,1555.60000000,1555.45000000,20,20,6782.40,13489.13,117767.91,3197.72,7551.32,41263.35
2026-09-14T08:37:37.135+00:00,ASTER,1556.34000000,1556.68000000,1556.51000000,331,479,70401.23,71474.79,92486.23,65871.66,121610.98,130943.50
2026-09-14T08:37:38.130+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:38.130+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:38.130+00:00,ASTER,1556.68000000,1557.00000000,1556.84000000,330,478,83952.05,85305.83,106379.50,9419.99,11818.46,19936.22
2026-09-14T08:37:39.135+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:39.135+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:39.135+00:00,ASTER,1556.51000000,1556.85000000,1556.68000000,332,479,19375.98,20792.00,42924.00,60532.81,62931.26,172063.23
2026-09-14T08:37:40.135+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:40.135+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:40.135+00:00,ASTER,1556.19000000,1556.79000000,1556.49000000,333,481,60393.99,68031.30,85620.17,75317.51,78167.51,104244.71
2026-09-14T08:37:41.139+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:41.139+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:41.139+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,332,480,38639.31,39697.36,127404.71,75631.33,77048.61,170177.40
2026-09-14T08:37:42.130+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:42.130+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:42.130+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,332,481,64128.23,65186.28,152893.63,76845.67,78262.95,171391.73
2026-09-14T08:37:43.134+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,218711.63,489995.61,1293399.99,133683.57,459931.61,916836.76
2026-09-14T08:37:43.134+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2794.60,11109.81,70196.82,3435.14,29193.04,38665.54
2026-09-14T08:37:43.134+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,332,481,64128.23,65186.28,152893.63,76845.67,78262.95,171391.73
2026-09-14T08:37:44.131+00:00,HL,1554.80000000,1554.90000000,1554.85000000,20,20,77742.48,450590.59,1199208.10,137335.26,484775.09,1020451.61
2026-09-14T08:37:44.131+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2759.03,10514.26,70516.74,6759.49,11248.80,41805.05
2026-09-14T08:37:44.131+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,331,481,64129.54,65187.59,152894.94,76846.65,78263.93,171392.72
2026-09-14T08:37:45.133+00:00,HL,1554.80000000,1554.90000000,1554.85000000,20,20,77742.48,450590.59,1199208.10,137335.26,484775.09,1020451.61
2026-09-14T08:37:45.133+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2759.03,10514.26,70516.74,6759.49,11248.80,41805.05
2026-09-14T08:37:45.133+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,332,480,64128.23,65186.28,152893.63,76845.34,78262.62,171391.41
2026-09-14T08:37:46.133+00:00,HL,1554.80000000,1554.90000000,1554.85000000,20,20,77742.48,450590.59,1199208.10,137335.26,484775.09,1020451.61
2026-09-14T08:37:46.133+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2759.03,10514.26,70516.74,6759.49,11248.80,41805.05
2026-09-14T08:37:46.133+00:00,ASTER,1556.37000000,1556.79000000,1556.58000000,332,481,64128.23,65186.28,152893.63,76845.67,78262.95,171391.73
2026-09-14T08:37:47.129+00:00,HL,1554.80000000,1554.90000000,1554.85000000,20,20,77742.48,450590.59,1199208.10,137335.26,484775.09,1020451.61
2026-09-14T08:37:47.129+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2759.03,10514.26,70516.74,6759.49,11248.80,41805.05
2026-09-14T08:37:47.129+00:00,ASTER,1556.43000000,1556.85000000,1556.64000000,331,479,68645.50,70979.52,158686.87,54572.66,144179.56,149103.16
2026-09-14T08:37:48.136+00:00,HL,1554.80000000,1554.90000000,1554.85000000,20,20,77742.48,450590.59,1199208.10,137335.26,484775.09,1020451.61
2026-09-14T08:37:48.136+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2759.03,10514.26,70516.74,6759.49,11248.80,41805.05
2026-09-14T08:37:48.136+00:00,ASTER,1556.76000000,1557.00000000,1556.88000000,331,479,75022.74,77434.75,165204.33,5356.59,7770.65,18692.32
2026-09-14T08:37:49.142+00:00,HL,1555.10000000,1555.30000000,1555.20000000,20,20,115814.21,409431.37,1019951.46,171151.51,551818.53,1101931.44
2026-09-14T08:37:49.142+00:00,ENTROPY,1555.10000000,1555.20000000,1555.15000000,20,20,5592.07,13839.67,71598.83,764.47,5716.05,34630.98
2026-09-14T08:37:49.142+00:00,ASTER,1556.46000000,1556.84000000,1556.65000000,331,480,67182.22,68520.42,156227.78,65860.28,68274.33,86314.46
2026-09-14T08:37:50.136+00:00,HL,1555.10000000,1555.30000000,1555.20000000,20,20,115814.21,409431.37,1019951.46,171151.51,551818.53,1101931.44
2026-09-14T08:37:50.136+00:00,ENTROPY,1555.10000000,1555.20000000,1555.15000000,20,20,5592.07,13839.67,71598.83,764.47,5716.05,34630.98
2026-09-14T08:37:50.136+00:00,ASTER,1556.74000000,1557.02000000,1556.88000000,333,482,66106.21,68518.22,156287.80,58040.06,66498.00,77419.66
2026-09-14T08:37:51.141+00:00,HL,1555.10000000,1555.30000000,1555.20000000,20,20,115814.21,409431.37,1019951.46,171151.51,551818.53,1101931.44
2026-09-14T08:37:51.141+00:00,ENTROPY,1555.10000000,1555.20000000,1555.15000000,20,20,5592.07,13839.67,71598.83,764.47,5716.05,34630.98
2026-09-14T08:37:51.141+00:00,ASTER,1556.77000000,1557.02000000,1556.89500000,333,479,76270.38,77686.42,165456.00,6353.30,14811.24,25732.90
2026-09-14T08:37:52.128+00:00,HL,1555.10000000,1555.30000000,1555.20000000,20,20,115814.21,409431.37,1019951.46,171151.51,551818.53,1101931.44
2026-09-14T08:37:52.128+00:00,ENTROPY,1555.10000000,1555.20000000,1555.15000000,20,20,5592.07,13839.67,71598.83,764.47,5716.05,34630.98
2026-09-14T08:37:52.128+00:00,ASTER,1556.68000000,1557.02000000,1556.85000000,332,482,69576.85,70930.63,158700.22,60294.95,61634.38,72556.04
2026-09-14T08:37:53.134+00:00,HL,1555.10000000,1555.30000000,1555.20000000,20,20,115814.21,409431.37,1019951.46,171151.51,551818.53,1101931.44
2026-09-14T08:37:53.134+00:00,ENTROPY,1555.10000000,1555.20000000,1555.15000000,20,20,5592.07,13839.67,71598.83,764.47,5716.05,34630.98
2026-09-14T08:37:53.134+00:00,ASTER,1556.63000000,1557.02000000,1556.82500000,332,479,67501.37,68901.82,156609.17,66038.09,67377.52,78299.18
2026-09-14T08:37:54.142+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:54.142+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:54.142+00:00,ASTER,1556.81000000,1557.18000000,1556.99500000,332,476,77612.78,80024.92,178078.47,10106.69,26122.39,38263.91
2026-09-14T08:37:55.130+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:55.130+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:55.130+00:00,ASTER,1556.81000000,1557.18000000,1556.99500000,333,477,63850.80,66262.93,164316.49,82816.19,98831.89,110973.41
2026-09-14T08:37:56.131+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:56.131+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:56.131+00:00,ASTER,1556.63000000,1557.00000000,1556.81500000,332,477,75471.88,76872.33,170569.59,12145.07,14559.16,31914.88
2026-09-14T08:37:57.134+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:57.134+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:57.134+00:00,ASTER,1556.80000000,1557.18000000,1556.99000000,331,474,85334.02,87730.58,187790.68,5107.91,21123.60,33265.13
2026-09-14T08:37:58.130+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:58.130+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:58.130+00:00,ASTER,1556.68000000,1557.15000000,1556.91500000,326,478,10102.25,11440.46,111500.56,76192.71,77392.00,143521.33
2026-09-14T08:37:59.130+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,227200.83,487517.57,1127492.82,159176.19,362341.88,1004769.49
2026-09-14T08:37:59.130+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,6950.81,11626.10,79436.91,5944.70,9319.70,38556.71
2026-09-14T08:37:59.130+00:00,ASTER,1556.73000000,1557.14000000,1556.93500000,331,479,9044.05,11440.62,111500.71,76177.13,77376.42,143505.75
2026-09-14T08:38:00.132+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,163217.06,423198.11,1095181.08,128844.31,236321.42,945296.75
2026-09-14T08:38:00.132+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,3235.06,8285.15,20964.29,586.70,4012.26,31518.28
2026-09-14T08:38:00.132+00:00,ASTER,1556.75000000,1557.33000000,1557.04000000,332,474,79127.59,81524.16,181584.25,8191.72,60823.67,101847.87
2026-09-14T08:38:01.140+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,163217.06,423198.11,1095181.08,128844.31,236321.42,945296.75
2026-09-14T08:38:01.140+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,3235.06,8285.15,20964.29,586.70,4012.26,31518.28
2026-09-14T08:38:01.140+00:00,ASTER,1556.67000000,1556.99000000,1556.83000000,331,477,74335.36,75689.15,163458.73,8486.11,9669.80,27726.83
2026-09-14T08:38:02.131+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,163217.06,423198.11,1095181.08,128844.31,236321.42,945296.75
2026-09-14T08:38:02.131+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,3235.06,8285.15,20964.29,586.70,4012.26,31518.28
2026-09-14T08:38:02.131+00:00,ASTER,1556.68000000,1556.99000000,1556.83500000,330,477,69326.17,70679.95,158449.54,62927.85,64111.54,70952.20
2026-09-14T08:38:03.134+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,163217.06,423198.11,1095181.08,128844.31,236321.42,945296.75
2026-09-14T08:38:03.134+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,3235.06,8285.15,20964.29,586.70,4012.26,31518.28
2026-09-14T08:38:03.134+00:00,ASTER,1556.61000000,1556.99000000,1556.80000000,330,478,69341.52,70741.97,158449.33,63282.71,64466.40,71307.05
2026-09-14T08:38:04.130+00:00,HL,1555.10000000,1555.20000000,1555.15000000,20,20,163217.06,423198.11,1095181.08,128844.31,236321.42,945296.75
2026-09-14T08:38:04.130+00:00,ENTROPY,1555.20000000,1555.30000000,1555.25000000,20,20,3235.06,8285.15,20964.29,586.70,4012.26,31518.28
2026-09-14T08:38:04.130+00:00,ASTER,1556.65000000,1556.99000000,1556.82000000,330,477,69326.08,70679.86,158449.45,12301.29,13484.98,20325.64
2026-09-14T08:38:05.137+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:05.137+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:05.137+00:00,ASTER,1556.91000000,1557.17000000,1557.04000000,331,475,64493.96,65630.12,160370.16,5637.56,6836.85,24292.08
2026-09-14T08:38:06.141+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:06.141+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:06.141+00:00,ASTER,1556.97000000,1557.33000000,1557.15000000,333,474,70880.27,70942.53,79250.69,20059.86,21399.82,50110.05
2026-09-14T08:38:07.128+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:07.128+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:07.128+00:00,ASTER,1556.43000000,1556.75000000,1556.59000000,327,479,69376.10,69516.14,157223.46,27619.98,29955.95,43977.27
2026-09-14T08:38:08.131+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:08.131+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:08.131+00:00,ASTER,1556.43000000,1556.75000000,1556.59000000,327,479,69376.10,69516.14,157223.46,61980.68,64316.65,78337.97
2026-09-14T08:38:09.133+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:09.133+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:09.133+00:00,ASTER,1556.37000000,1556.75000000,1556.56000000,326,480,69453.72,69515.96,157223.28,62339.08,64675.05,78696.37
2026-09-14T08:38:10.137+00:00,HL,1555.20000000,1555.40000000,1555.30000000,20,20,183233.79,362101.16,1081338.22,186780.85,441050.36,1121859.48
2026-09-14T08:38:10.137+00:00,ENTROPY,1555.30000000,1555.40000000,1555.35000000,20,20,5286.09,10231.88,70562.52,1184.57,33474.41,37671.07
2026-09-14T08:38:10.137+00:00,ASTER,1556.20000000,1556.52000000,1556.36000000,319,478,18764.23,18826.47,106533.79,7969.62,9090.77,17735.51
2026-09-14T08:38:11.129+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,191071.46,519087.44,1283077.85,149565.10,354238.71,872219.94
2026-09-14T08:38:11.129+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2733.37,10834.74,20212.93,1844.94,9655.10,37433.35
2026-09-14T08:38:11.129+00:00,ASTER,1556.30000000,1556.63000000,1556.46500000,327,480,90192.10,91203.43,129988.09,59970.85,68956.45,78754.21
2026-09-14T08:38:12.142+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,191071.46,519087.44,1283077.85,149565.10,354238.71,872219.94
2026-09-14T08:38:12.142+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2733.37,10834.74,20212.93,1844.94,9655.10,37433.35
2026-09-14T08:38:12.142+00:00,ASTER,1556.30000000,1556.63000000,1556.46500000,327,479,90192.10,91203.43,129988.09,11224.14,20209.74,30007.50
2026-09-14T08:38:13.133+00:00,HL,1554.70000000,1554.80000000,1554.75000000,20,20,191071.46,519087.44,1283077.85,149565.10,354238.71,872219.94
2026-09-14T08:38:13.133+00:00,ENTROPY,1555.00000000,1555.10000000,1555.05000000,20,20,2733.37,10834.74,20212.93,1844.94,9655.10,37433.35
