ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:38:20.133+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:21.133+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:21.133+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:22.131+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:22.131+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:23.144+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:23.144+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:24.137+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:24.137+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:25.130+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:25.130+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:26.129+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:26.129+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:27.143+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:27.143+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:28.143+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:28.143+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:29.133+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:29.133+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:30.138+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:30.138+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:31.144+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:31.144+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:32.131+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:32.131+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:33.131+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:33.131+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:34.135+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:34.135+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:35.138+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:35.138+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:36.129+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:36.129+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:37.132+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:37.132+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:38.134+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:38.134+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:39.142+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:39.142+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:40.145+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:40.145+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:41.132+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:41.132+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:42.135+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,118.51,352.83,12.66,37.98,3894.24
2026-09-14T08:38:42.135+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:43.145+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:43.145+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,12,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:44.131+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:44.131+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:45.140+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:45.140+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:46.130+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:46.130+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:47.129+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,81.63,99.34,333.66,12.66,37.98,3894.24
2026-09-14T08:38:47.129+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:48.138+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,100.67,118.38,352.70,12.66,37.98,3894.24
2026-09-14T08:38:48.138+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:49.134+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,100.67,118.38,352.70,12.66,37.98,3894.24
2026-09-14T08:38:49.134+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
2026-09-14T08:38:50.144+00:00,ENTROPY,1.33170000,1.33240000,1.33205000,20,20,100.67,118.38,352.70,12.66,37.98,3894.24
2026-09-14T08:38:50.144+00:00,ASTER,1.33000000,1.33800000,1.33400000,10,13,1907.51,1907.51,9500.06,3556.98,3556.98,3556.98
