ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:38:22.335+00:00,ASTER,ENTROPY,9.8973,3.0973,1556.64,3.04,1555.1,0.3566,1557.19,1555.0,0.0003266100,0.0000017483,0.9,144.6
2026-09-14T08:38:22.404+00:00,HL,ASTER,-14.5258,-21.3258,1554.8,13.64,1557.06,5.51,1554.9,1556.64,0.0000062500,0.0003266100,213.2,0.2
2026-09-14T08:38:22.404+00:00,ASTER,HL,11.1836,4.3836,1556.64,3.04,1554.9,0.866,1557.06,1554.8,0.0003266100,0.0000062500,0.2,213.2
2026-09-14T08:38:23.022+00:00,HL,ENTROPY,-1.2862,-8.0862,1554.9,49.269,1555.1,0.0282,1555.1,1555.0,0.0000062500,0.0000017483,0.3,350.8
2026-09-14T08:38:23.022+00:00,ENTROPY,HL,-0.6431,-7.4431,1555.0,0.3887,1555.1,1.646,1555.1,1554.9,0.0000017483,0.0000062500,350.8,0.3
2026-09-14T08:38:23.343+00:00,ENTROPY,ASTER,-12.1478,-18.9478,1555.0,0.1941,1556.89,52.12,1555.1,1556.36,0.0000017483,0.0003266100,37.2,0.2
2026-09-14T08:38:23.343+00:00,ASTER,ENTROPY,8.0985,1.2985,1556.36,3.04,1555.1,0.2032,1556.89,1555.0,0.0003266100,0.0000017483,0.2,37.2
2026-09-14T08:38:23.415+00:00,HL,ASTER,-12.6624,-19.4624,1554.9,32.406,1556.87,0.23,1555.0,1556.36,0.0000062500,0.0003266100,0.3,27.2
2026-09-14T08:38:23.415+00:00,ASTER,HL,8.7416,1.9416,1556.36,3.04,1555.0,22.34,1556.87,1554.9,0.0003266100,0.0000062500,27.2,0.3
2026-09-14T08:38:24.030+00:00,HL,ENTROPY,-2.5725,-9.3725,1554.7,2.435,1555.1,0.3668,1554.8,1555.0,0.0000062500,0.0000017483,0.2,359.9
2026-09-14T08:38:24.030+00:00,ENTROPY,HL,1.2863,-5.5137,1555.0,0.1941,1554.8,30.908,1555.1,1554.7,0.0000017483,0.0000062500,359.9,0.2
2026-09-14T08:38:24.376+00:00,ENTROPY,ASTER,-12.2767,-19.0767,1554.9,0.0128,1556.81,0.23,1555.1,1556.38,0.0000017483,0.0003266100,0.4,39.6
2026-09-14T08:38:24.376+00:00,ASTER,ENTROPY,8.2273,1.4273,1556.38,3.04,1555.1,0.7529,1556.81,1554.9,0.0003266100,0.0000017483,39.6,0.4
2026-09-14T08:38:24.427+00:00,HL,ASTER,-13.5638,-20.3638,1554.7,5.079,1556.81,0.23,1554.8,1556.13,0.0000062500,0.0003266100,0.2,42.2
2026-09-14T08:38:24.427+00:00,ASTER,HL,8.5497,1.7497,1556.13,0.01,1554.8,21.735,1556.81,1554.7,0.0003266100,0.0000062500,42.2,0.2
2026-09-14T08:38:25.223+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,4.067,1555.0,0.358,1554.8,1554.9,0.0000062500,0.0000017483,0.3,480.5
2026-09-14T08:38:25.223+00:00,ENTROPY,HL,0.6431,-6.1569,1554.9,0.0128,1554.8,23.305,1555.0,1554.7,0.0000017483,0.0000062500,480.5,0.3
2026-09-14T08:38:25.382+00:00,ENTROPY,ASTER,-12.4699,-19.2699,1554.9,0.0128,1556.84,0.04,1555.0,1556.26,0.0000017483,0.0003266100,639.7,0.2
2026-09-14T08:38:25.382+00:00,ASTER,ENTROPY,8.0990,1.2990,1556.26,51.82,1555.0,0.358,1556.84,1554.9,0.0003266100,0.0000017483,0.2,639.7
2026-09-14T08:38:25.522+00:00,HL,ASTER,-13.7558,-20.5558,1554.7,4.82,1556.84,0.04,1554.8,1556.48,0.0000062500,0.0003266100,0.3,129.4
2026-09-14T08:38:25.522+00:00,ASTER,HL,10.7990,3.9990,1556.48,3.04,1554.8,1.0,1556.84,1554.7,0.0003266100,0.0000062500,129.4,0.3
2026-09-14T08:38:26.303+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,5.738,1555.0,0.1652,1554.9,1554.9,0.0000062500,0.0000017483,0.3,129.1
2026-09-14T08:38:26.303+00:00,ENTROPY,HL,0.0000,-6.8000,1554.9,1.3864,1554.9,2.549,1555.0,1554.7,0.0000017483,0.0000062500,129.1,0.3
2026-09-14T08:38:26.436+00:00,ENTROPY,ASTER,-12.2130,-19.0130,1554.9,0.2066,1556.8,0.23,1555.0,1556.19,0.0000017483,0.0003266100,117.9,0.3
2026-09-14T08:38:26.436+00:00,ASTER,ENTROPY,7.6492,0.8492,1556.19,67.18,1555.0,0.1652,1556.8,1554.9,0.0003266100,0.0000017483,0.3,117.9
2026-09-14T08:38:26.539+00:00,HL,ASTER,-12.8562,-19.6562,1554.8,0.965,1556.8,0.23,1554.9,1556.19,0.0000062500,0.0003266100,74.0,0.2
2026-09-14T08:38:26.539+00:00,ASTER,HL,8.2922,1.4922,1556.19,67.18,1554.9,5.07,1556.8,1554.8,0.0003266100,0.0000062500,0.2,74.0
2026-09-14T08:38:27.310+00:00,HL,ENTROPY,-1.9294,-8.7294,1554.7,1.741,1555.0,0.7171,1554.8,1554.9,0.0000062500,0.0000017626,0.2,253.3
2026-09-14T08:38:27.310+00:00,ENTROPY,HL,0.6431,-6.1569,1554.9,0.0128,1554.8,11.373,1555.0,1554.7,0.0000017626,0.0000062500,253.3,0.2
2026-09-14T08:38:27.505+00:00,ENTROPY,ASTER,-11.6345,-18.4345,1554.9,0.1093,1556.71,0.23,1555.0,1556.26,0.0000017626,0.0003266100,0.4,211.7
