ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:33:44.322+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,9860.35,22993.36,54669.18,27426.00,58784.53,68921.34
2026-09-19T09:33:45.320+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:45.320+00:00,HL,364.59000000,364.60000000,364.59500000,20,20,9860.35,22993.36,54669.18,27426.00,58784.53,68921.34
2026-09-19T09:33:46.320+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:46.320+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:47.324+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:47.324+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:48.322+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:48.322+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:49.323+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:49.323+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:50.327+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:50.327+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:51.327+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:51.327+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,8228.01,52289.75,69425.60,33949.17,94749.98,128925.95
2026-09-19T09:33:52.323+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:52.323+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,6525.75,38529.33,47122.14,16604.42,54473.59,59296.74
2026-09-19T09:33:53.325+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:53.325+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,6525.75,38529.33,47122.14,16604.42,54473.59,59296.74
2026-09-19T09:33:54.326+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:54.326+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,6525.75,38529.33,47122.14,16604.42,54473.59,59296.74
2026-09-19T09:33:55.334+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:55.334+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,6525.75,38529.33,47122.14,16604.42,54473.59,59296.74
2026-09-19T09:33:56.320+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:56.320+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,6525.75,38529.33,47122.14,16604.42,54473.59,59296.74
2026-09-19T09:33:57.323+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:57.323+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:33:58.322+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,19876.58,75562.64,124435.18,10258.37,65079.64,66293.98
2026-09-19T09:33:58.322+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:33:59.335+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65079.64,66293.98
2026-09-19T09:33:59.335+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:34:00.322+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:00.322+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:34:01.324+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:01.324+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:34:02.322+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:02.322+00:00,HL,364.54000000,364.55000000,364.54500000,20,20,13152.65,51854.83,69021.88,15604.41,94750.38,127948.48
2026-09-19T09:34:03.333+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:03.333+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,15703.15,63703.62,72095.09,12930.07,94413.38,98746.66
2026-09-19T09:34:04.323+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:04.323+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,15703.15,63703.62,72095.09,12930.07,94413.38,98746.66
2026-09-19T09:34:05.319+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:05.319+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,15703.15,63703.62,72095.09,12930.07,94413.38,98746.66
2026-09-19T09:34:06.330+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:06.330+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,15703.15,63703.62,72095.09,12930.07,94413.38,98746.66
2026-09-19T09:34:07.330+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
2026-09-19T09:34:07.330+00:00,HL,364.52000000,364.53000000,364.52500000,20,20,15703.15,63703.62,72095.09,12930.07,94413.38,98746.66
2026-09-19T09:34:08.332+00:00,ONDO,364.21000000,364.41000000,364.31000000,73,71,9877.30,75562.09,124434.63,10258.37,65280.15,66494.48
