ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-19T09:32:01.322+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17332.63,114223.46,231235.43,67784.77,197572.98,361662.06
2026-09-19T09:32:02.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121535.47,4997.90,45557.92,72527.98
2026-09-19T09:32:02.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17332.63,114223.46,231235.43,67784.77,197572.98,361662.06
2026-09-19T09:32:03.332+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121535.47,4997.90,45557.92,72527.98
2026-09-19T09:32:03.332+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17332.63,114223.46,231235.43,67784.77,197572.98,361662.06
2026-09-19T09:32:04.319+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121535.47,4997.90,45557.92,72527.98
2026-09-19T09:32:04.319+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:05.320+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121535.47,4997.90,45557.92,72527.98
2026-09-19T09:32:05.320+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:06.318+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.92,72527.98
2026-09-19T09:32:06.318+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:07.318+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.65,72527.71
2026-09-19T09:32:07.318+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:08.332+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.65,72527.71
2026-09-19T09:32:08.332+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:09.330+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.65,72527.71
2026-09-19T09:32:09.330+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,114361.53,231373.50,73032.69,199544.04,366884.87
2026-09-19T09:32:10.331+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.65,72527.71
2026-09-19T09:32:10.331+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:11.319+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18278.95,31409.65,121536.47,4997.90,45557.65,72527.71
2026-09-19T09:32:11.319+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:12.321+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:12.321+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:13.324+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:13.324+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:14.323+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:14.323+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:15.325+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:15.325+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:16.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:16.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:17.325+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:17.325+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:18.332+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:18.332+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:19.331+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:19.331+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:20.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,39,18279.00,31409.69,121536.52,4997.90,45557.65,72527.71
2026-09-19T09:32:20.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:21.328+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,46001.75,72971.81
2026-09-19T09:32:21.328+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:22.323+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,45779.70,72749.76
2026-09-19T09:32:22.323+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:23.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,45779.70,72749.76
2026-09-19T09:32:23.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:24.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,45779.70,72749.76
2026-09-19T09:32:24.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:25.321+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,45779.70,72749.76
2026-09-19T09:32:25.321+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,110341.55,227748.75,73032.69,176991.39,322512.29
2026-09-19T09:32:26.320+00:00,ONDO,221.97000000,222.00000000,221.98500000,54,40,18279.00,31409.69,121536.52,4997.90,45779.70,72749.76
2026-09-19T09:32:26.320+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:27.318+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,39,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
2026-09-19T09:32:27.318+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:28.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,39,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
2026-09-19T09:32:28.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:29.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,39,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
2026-09-19T09:32:29.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:30.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,39,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
2026-09-19T09:32:30.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:31.329+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,39,17280.31,31409.60,121536.43,1998.13,45557.78,72527.84
2026-09-19T09:32:31.329+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17470.70,111341.58,228748.77,73032.69,176991.39,322512.29
2026-09-19T09:32:32.323+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:32.323+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,115352.15,232364.12,73031.32,199542.68,366883.51
2026-09-19T09:32:33.325+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:33.325+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,115352.15,232364.12,73031.32,199542.68,366883.51
2026-09-19T09:32:34.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:34.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,115352.15,232364.12,73031.32,199542.68,366883.51
2026-09-19T09:32:35.327+00:00,ONDO,221.97000000,222.00000000,221.98500000,55,38,17280.31,31409.60,121536.43,4997.76,45557.51,72527.57
2026-09-19T09:32:35.327+00:00,HL,222.09000000,222.10000000,222.09500000,20,20,17067.85,115352.15,232364.12,73031.32,199542.68,366883.51
