ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:32.526+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3202.50,3202.50,3202.50
2026-09-14T08:42:33.530+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:33.530+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3202.50,3202.50,3202.50
2026-09-14T08:42:34.518+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:34.518+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3202.50,3202.50,3202.50
2026-09-14T08:42:35.532+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:35.532+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,11,6962.02,6962.02,11863.44,3202.50,3202.50,3202.50
2026-09-14T08:42:36.519+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:36.519+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:37.522+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:37.522+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:38.531+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:38.531+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:39.520+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:39.520+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:40.522+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:40.522+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:41.520+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:41.520+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:42.521+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:42.521+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:43.526+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,139.78,357.47,13.33,40.52,5081.35
2026-09-14T08:42:43.526+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:44.530+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,111.56,329.25,13.33,40.52,5081.35
2026-09-14T08:42:44.530+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:45.533+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,111.56,329.25,13.33,40.52,5081.35
2026-09-14T08:42:45.533+00:00,ASTER,1.33000000,1.33700000,1.33350000,10,12,6962.02,6962.02,11863.44,3197.56,3197.56,3197.56
2026-09-14T08:42:46.518+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,111.56,329.25,13.33,40.52,5081.35
2026-09-14T08:42:46.518+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:47.520+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,111.56,329.25,13.33,40.52,5081.35
2026-09-14T08:42:47.520+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:48.520+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,111.56,329.25,13.33,40.52,5081.35
2026-09-14T08:42:48.520+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:49.523+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
2026-09-14T08:42:49.523+00:00,ASTER,1.33200000,1.33500000,1.33350000,12,14,633.79,633.79,1267.11,1086.48,1086.48,2173.77
2026-09-14T08:42:50.521+00:00,ENTROPY,1.33140000,1.33270000,1.33205000,20,20,94.26,140.44,340.17,13.33,40.52,5081.35
