ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.20,0.0194,SELL,443697943285759,1789375311848999936,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.30,0.0194,BUY,684427989796534,1789375311848999936,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.20,0.0077,SELL,693038570595123,1789375314718000128,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.20,0.0275,SELL,1046317070493858,1789375314718000128,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.20,0.0077,SELL,15568955394585,1789375314718000128,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.10,0.0965,SELL,766671253037153,1789375314718000128,1789375316667496800
2026-09-14T08:41:56.667+00:00,ENTROPY,1554.00,0.0200,SELL,718426054248313,1789375315204999936,1789375316667496800
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.239,BUY,123022494936508,1789375315604999936,1789375316981588100
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.517,BUY,36631709896986,1789375315604999936,1789375316981588100
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.385,BUY,426837157698751,1789375315604999936,1789375316981588100
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.085,BUY,515912261811084,1789375315604999936,1789375316981588100
2026-09-14T08:41:56.981+00:00,HL,1553.700,1.956,BUY,327591312413429,1789375315671000064,1789375316981628000
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.060,BUY,46179098826546,1789375315671000064,1789375316981628000
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.255,BUY,808909003589620,1789375315671000064,1789375316981628000
2026-09-14T08:41:56.981+00:00,HL,1553.700,0.071,BUY,235344625527594,1789375315671000064,1789375316981628000
2026-09-14T08:41:56.981+00:00,HL,1553.700,1.920,BUY,1009380017787329,1789375315671000064,1789375316981628000
2026-09-14T08:41:56.981+00:00,HL,1553.700,13.387,BUY,184118127807044,1789375315671000064,1789375316981628000
2026-09-14T08:41:58.092+00:00,HL,1553.900,3.685,SELL,345716648277569,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.192,SELL,260192470260364,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,3.406,SELL,602523864368144,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,1.791,SELL,697369527054947,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.115,SELL,809390370443696,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.237,SELL,239407050330746,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.225,SELL,675974533255270,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.274,SELL,970719454934261,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.278,SELL,851626613034267,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.133,SELL,26767230704829,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.135,SELL,39656644477206,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.237,SELL,770957105924759,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.078,SELL,1069907198831341,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.135,SELL,142201312542940,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.171,SELL,305127264989053,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.092+00:00,HL,1553.900,0.101,SELL,1054880523998538,1789375316860999936,1789375318092728400
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.078,SELL,413793523624825,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.087,SELL,675301513117424,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.238,SELL,514022446450890,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.127,SELL,976314104542732,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.077,SELL,361249288119636,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.370,SELL,463775548960558,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.162,SELL,786139231838963,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.080,SELL,690554816783675,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.086,SELL,923862958414324,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,0.089,SELL,454057503515125,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,5.889,SELL,1038041934826296,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.174+00:00,HL,1553.900,1.708,SELL,818794791930188,1789375316931000064,1789375318174604600
2026-09-14T08:41:58.303+00:00,HL,1553.900,3.250,SELL,26080804065752,1789375316985999872,1789375318304135300
2026-09-14T08:41:58.303+00:00,HL,1553.900,3.250,SELL,963777144008264,1789375316985999872,1789375318304135300
2026-09-14T08:41:58.303+00:00,HL,1553.900,0.704,SELL,60653404412974,1789375316985999872,1789375318304135300
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.084,SELL,623546993020074,1789375317532000000,1789375318854527800
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.811,SELL,305051761335863,1789375317532000000,1789375318854527800
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.965,SELL,966219621067649,1789375317532000000,1789375318854527800
2026-09-14T08:41:58.854+00:00,HL,1553.900,0.643,SELL,270009307219867,1789375317532000000,1789375318854527800
