ts_utc,sell_venue,buy_venue,gross_bps,net_bps,sell_bid,sell_bid_size,buy_ask,buy_ask_size,sell_ask,buy_bid,funding_sell,funding_buy,age_sell_ms,age_buy_ms
2026-09-14T08:42:17.343+00:00,ASTER,ENTROPY,9.3207,2.5207,1556.35,2.7,1554.9,0.5243,1556.68,1554.8,0.0003265400,0.0000020917,280.4,0.6
2026-09-14T08:42:17.343+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,281.2,0.9
2026-09-14T08:42:17.344+00:00,ASTER,ENTROPY,9.3207,2.5207,1556.35,2.7,1554.9,0.3588,1556.68,1554.8,0.0003265400,0.0000020917,281.2,1.0
2026-09-14T08:42:17.352+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,289.7,0.1
2026-09-14T08:42:17.539+00:00,ASTER,ENTROPY,9.3207,2.5207,1556.35,2.7,1554.9,0.3588,1556.68,1554.8,0.0003265400,0.0000020917,476.7,0.2
2026-09-14T08:42:17.616+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,553.8,0.2
2026-09-14T08:42:17.616+00:00,ASTER,ENTROPY,9.3207,2.5207,1556.35,2.7,1554.9,0.3588,1556.68,1554.8,0.0003265400,0.0000020917,554.0,0.3
2026-09-14T08:42:17.667+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,605.0,0.2
2026-09-14T08:42:17.787+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,724.2,0.3
2026-09-14T08:42:17.965+00:00,ASTER,ENTROPY,9.3207,2.5207,1556.35,2.7,1554.9,0.4057,1556.68,1554.8,0.0003265400,0.0000020917,902.9,0.2
2026-09-14T08:42:18.071+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1008.6,0.2
2026-09-14T08:42:18.118+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1055.3,0.2
2026-09-14T08:42:18.194+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1132.4,0.2
2026-09-14T08:42:18.531+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1468.1,0.3
2026-09-14T08:42:18.853+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1790.7,0.3
2026-09-14T08:42:18.936+00:00,ASTER,HL,12.5367,5.7367,1556.35,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,1873.5,0.2
2026-09-14T08:42:20.342+00:00,ASTER,HL,10.7370,3.9370,1556.07,15.46,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,27.3
2026-09-14T08:42:20.342+00:00,ASTER,ENTROPY,7.5212,0.7212,1556.07,15.46,1554.9,0.9337,1556.68,1554.8,0.0003265400,0.0000020917,0.2,45.3
2026-09-14T08:42:20.451+00:00,ASTER,HL,11.9583,5.1583,1556.26,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,136.0
2026-09-14T08:42:20.451+00:00,ASTER,ENTROPY,8.7423,1.9423,1556.26,2.7,1554.9,0.9337,1556.68,1554.8,0.0003265400,0.0000020917,0.2,154.0
2026-09-14T08:42:20.494+00:00,ASTER,HL,10.7370,3.9370,1556.07,15.46,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,179.0
2026-09-14T08:42:20.494+00:00,ASTER,ENTROPY,7.5212,0.7212,1556.07,15.46,1554.9,0.9337,1556.68,1554.8,0.0003265400,0.0000020917,0.2,196.9
2026-09-14T08:42:20.511+00:00,ASTER,HL,12.0225,5.2225,1556.27,2.7,1554.4,19.219,1556.68,1554.3,0.0003265400,0.0000062500,0.2,195.4
2026-09-14T08:42:20.511+00:00,ASTER,ENTROPY,8.8065,2.0065,1556.27,2.7,1554.9,0.9337,1556.68,1554.8,0.0003265400,0.0000020917,0.2,213.4
2026-09-14T08:42:20.555+00:00,ASTER,HL,12.0226,5.2226,1556.27,2.7,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.1,240.3
2026-09-14T08:42:20.555+00:00,ASTER,ENTROPY,8.8066,2.0066,1556.27,2.7,1554.9,0.9337,1556.64,1554.8,0.0003265400,0.0000020917,0.1,258.3
2026-09-14T08:42:20.592+00:00,ASTER,HL,12.0226,5.2226,1556.27,2.7,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,0.1,276.3
2026-09-14T08:42:20.592+00:00,ASTER,ENTROPY,8.8066,2.0066,1556.27,2.7,1554.9,0.9337,1556.64,1554.8,0.0003265400,0.0000020917,0.1,294.3
2026-09-14T08:42:20.635+00:00,ASTER,HL,12.0226,5.2226,1556.27,2.7,1554.4,19.219,1556.64,1554.3,0.0003265400,0.0000062500,44.0,0.2
