ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:34.518+00:00,ENTROPY,1553.50000000,1553.80000000,1553.65000000,20,20,6413.08,9692.75,68895.84,3132.00,6663.26,45409.57
2026-09-14T08:42:34.518+00:00,ASTER,1555.07000000,1555.45000000,1555.26000000,328,476,13465.48,15750.79,23302.92,75271.49,76453.97,244590.03
2026-09-14T08:42:35.516+00:00,HL,1553.30000000,1553.40000000,1553.35000000,20,20,109651.50,345751.24,1215944.86,226840.54,539940.45,1019104.34
2026-09-14T08:42:35.516+00:00,ENTROPY,1553.50000000,1553.80000000,1553.65000000,20,20,6413.08,9692.75,68895.84,3132.00,6663.26,45409.57
2026-09-14T08:42:35.516+00:00,ASTER,1554.95000000,1555.30000000,1555.12500000,328,476,13153.34,14381.46,21933.59,57811.03,59211.14,264554.71
2026-09-14T08:42:36.519+00:00,HL,1553.30000000,1553.40000000,1553.35000000,20,20,109651.50,345751.24,1215944.86,226840.54,539940.45,1019104.34
2026-09-14T08:42:36.519+00:00,ENTROPY,1553.50000000,1553.80000000,1553.65000000,20,20,6413.08,9692.75,68895.84,3132.00,6663.26,45409.57
2026-09-14T08:42:36.519+00:00,ASTER,1554.96000000,1555.30000000,1555.13000000,328,476,13153.36,14381.48,21933.62,57811.03,59211.14,264554.71
2026-09-14T08:42:37.521+00:00,HL,1553.30000000,1553.40000000,1553.35000000,20,20,109651.50,345751.24,1215944.86,226840.54,539940.45,1019104.34
2026-09-14T08:42:37.521+00:00,ENTROPY,1553.50000000,1553.80000000,1553.65000000,20,20,6413.08,9692.75,68895.84,3132.00,6663.26,45409.57
2026-09-14T08:42:37.521+00:00,ASTER,1554.97000000,1555.30000000,1555.13500000,328,476,13153.39,14381.51,21933.64,57811.03,59211.14,264554.71
2026-09-14T08:42:38.530+00:00,HL,1553.30000000,1553.40000000,1553.35000000,20,20,109651.50,345751.24,1215944.86,226840.54,539940.45,1019104.34
2026-09-14T08:42:38.530+00:00,ENTROPY,1553.50000000,1553.80000000,1553.65000000,20,20,6413.08,9692.75,68895.84,3132.00,6663.26,45409.57
2026-09-14T08:42:38.530+00:00,ASTER,1554.86000000,1555.25000000,1555.05500000,327,477,11147.29,11147.29,18699.43,68527.47,69943.13,275286.70
2026-09-14T08:42:39.520+00:00,HL,1553.00000000,1553.30000000,1553.15000000,20,20,227440.87,674895.89,1318074.09,221712.28,490879.43,1032908.66
2026-09-14T08:42:39.520+00:00,ENTROPY,1553.40000000,1553.50000000,1553.45000000,20,20,13820.49,22947.21,30292.43,1451.86,11610.40,44424.08
